category,disaster_code,year,quarter,n_documents,page_count,file_size_bytes,n_activity_pages,n_activities,money_sum_amount_usd_budget,money_sum_amount_usd_drawdown,money_sum_amount_usd_expended,money_sum_amount_usd_obligated,money_sum_amount_usd_unknown,entity_CARDINAL,entity_DAMAGE_METRIC,entity_DATE,entity_DISASTER,entity_EVENT,entity_FAC,entity_FEMA_DECLARATION,entity_GPE,entity_LANGUAGE,entity_LAW,entity_LOC,entity_MONEY,entity_NORP,entity_ORDINAL,entity_ORG,entity_PERCENT,entity_PERSON,entity_PRODUCT,entity_PROGRAM,entity_QUANTITY,entity_QUARTER,entity_RAINFALL,entity_TIME,entity_TX_COUNTY,entity_WIND_SPEED,entity_WORK_OF_ART,act_n_unique_activities,act_n_activity_documents,act_n_counties,act_n_cities,act_mean_benef_lmi_percent,act_sum_budget_usd,act_sum_obligated_usd,act_sum_drawdown_usd,act_sum_expended_usd,act_sum_benef_persons_this_period,act_sum_benef_persons_total_actual,act_sum_benef_persons_total_expected,act_sum_benef_households_this_period,act_sum_benef_households_total_actual,act_sum_benef_households_total_expected,act_sum_benef_owner_households_this_period,act_sum_benef_owner_households_total_actual,act_sum_benef_owner_households_total_expected,act_sum_benef_renter_households_this_period,act_sum_benef_renter_households_total_actual,act_sum_benef_renter_households_total_expected,act_sum_benef_jobs_created_this_period,act_sum_benef_jobs_created_total_actual,act_sum_benef_jobs_created_total_expected,act_sum_benef_jobs_retained_this_period,act_sum_benef_jobs_retained_total_actual,act_sum_benef_jobs_retained_total_expected,act_sum_benef_housing_units_this_period,act_sum_benef_housing_units_total_actual,act_sum_benef_housing_units_total_expected,act_n_status_cancelled,act_n_status_completed,act_n_status_under_way,act_n_status_unknown,act_n_type_acquisition_buyout,act_n_type_administration,act_n_type_housing,act_n_type_infrastructure,act_n_type_other,act_n_type_planning,act_n_type_unknown,act_completion_rate,severity_rainfall_inches_max_value,severity_wind_speed_mph_max_value,severity_rainfall_inches_n_mentions,severity_wind_speed_mph_n_mentions
Harvey_5B_ActionPlan,h5b,2023,2,1,1227,3172238,1206,591,310032460.81,0.0,0.0,0.0,12293251971.0,2809.0,31.0,3598.0,392.0,14.0,480.0,0.0,866.0,1.0,33.0,85.0,4334.0,18.0,28.0,11226.0,67.0,1598.0,186.0,418.0,36.0,0.0,7.0,0.0,705.0,1.0,33.0,548.0,1.0,38.0,208.0,,310032460.81,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,542.0,0.0,96.0,5.0,88.0,248.0,100.0,11.0,0.0,0.010948905109489052,2000.0,150.0,7.0,1.0
Harvey_5B_ActionPlan,h5b,2023,3,1,1176,3074986,1156,565,308803371.88,0.0,0.0,0.0,12293251971.0,2753.0,26.0,3501.0,382.0,14.0,482.0,0.0,863.0,1.0,38.0,83.0,4257.0,17.0,60.0,10786.0,68.0,1553.0,173.0,401.0,30.0,0.0,11.0,0.0,699.0,1.0,51.0,523.0,1.0,38.0,211.0,,308803371.88,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,509.0,0.0,93.0,5.0,71.0,242.0,101.0,11.0,0.0,0.02676864244741874,2000.0,150.0,11.0,1.0
Harvey_5B_ActionPlan,h5b,2023,4,1,1329,4502267,1308,569,310553698.69,0.0,0.0,0.0,12293251844.0,3049.0,25.0,3661.0,390.0,62.0,616.0,0.0,1402.0,1.0,35.0,154.0,4589.0,17.0,19.0,12092.0,72.0,1951.0,354.0,403.0,31.0,0.0,125.0,0.0,1284.0,1.0,48.0,527.0,1.0,38.0,158.0,,310553698.69,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,512.0,0.0,92.0,5.0,70.0,249.0,100.0,11.0,0.0,0.028462998102466792,2000.0,150.0,125.0,1.0
Harvey_5B_ActionPlan,h5b,2024,1,1,1367,3740232,1346,587,312850760.71,0.0,0.0,0.0,12293251844.0,3093.0,25.0,3746.0,398.0,62.0,614.0,0.0,1399.0,1.0,37.0,153.0,4727.0,17.0,12.0,12472.0,71.0,1986.0,356.0,406.0,33.0,0.0,125.0,0.0,1318.0,1.0,65.0,547.0,1.0,38.0,164.0,,312850760.71000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,521.0,0.0,99.0,5.0,73.0,252.0,107.0,11.0,0.0,0.04753199268738574,2000.0,150.0,125.0,1.0
Harvey_5B_ActionPlan,h5b,2024,2,1,1375,4624360,1354,589,314270752.15999997,0.0,0.0,0.0,12293251844.0,3084.0,25.0,3802.0,396.0,62.0,621.0,0.0,1411.0,1.0,40.0,154.0,4747.0,19.0,8.0,12541.0,71.0,1991.0,358.0,404.0,41.0,0.0,123.0,6.0,1327.0,1.0,72.0,549.0,1.0,38.0,164.0,,314270752.16,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,34.0,515.0,0.0,98.0,5.0,74.0,251.0,106.0,15.0,0.0,0.061930783242258654,2000.0,150.0,123.0,1.0
Harvey_5B_ActionPlan,h5b,2024,3,1,1367,4605622,1346,585,5337674107.69,0.0,0.0,0.0,12293398691.89,3076.0,24.0,3795.0,399.0,62.0,618.0,0.0,1414.0,1.0,41.0,154.0,4692.0,20.0,8.0,12466.0,74.0,1983.0,365.0,404.0,47.0,0.0,123.0,6.0,1315.0,1.0,72.0,546.0,1.0,38.0,165.0,,313459107.69,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,39.0,507.0,0.0,100.0,3.0,72.0,252.0,103.0,16.0,0.0,0.07142857142857142,2000.0,150.0,123.0,1.0
Harvey_5B_ActionPlan,h5b,2024,4,1,1403,5034711,1381,601,5129056004.14,0.0,0.0,0.0,12292374947.39,3159.0,26.0,3875.0,410.0,61.0,619.0,0.0,1456.0,1.0,41.0,154.0,4803.0,24.0,11.0,12827.0,80.0,2056.0,374.0,416.0,51.0,0.0,123.0,1.0,1328.0,1.0,73.0,561.0,1.0,38.0,169.0,,104841004.14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,17.0,43.0,501.0,0.0,105.0,3.0,75.0,252.0,111.0,15.0,0.0,0.0766488413547237,2000.0,150.0,123.0,1.0
Harvey_5B_ActionPlan,h5b,2025,1,1,1454,4832486,1431,625,5129631312.14,0.0,0.0,0.0,6625190129.31,3242.0,30.0,3990.0,437.0,61.0,627.0,0.0,1482.0,1.0,42.0,115.0,5018.0,67.0,11.0,13292.0,83.0,2068.0,398.0,418.0,56.0,0.0,126.0,1.0,1353.0,1.0,75.0,584.0,1.0,38.0,173.0,,105416312.14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,34.0,47.0,502.0,1.0,107.0,3.0,87.0,256.0,115.0,15.0,1.0,0.08047945205479452,8122021095131.0,150.0,126.0,1.0
Harvey_5B_ActionPlan,h5b,2025,2,1,1514,4956353,1490,654,5138874722.51,0.0,0.0,0.0,12306213735.220001,3287.0,30.0,3956.0,451.0,61.0,639.0,0.0,1535.0,0.0,46.0,114.0,5259.0,67.0,11.0,13738.0,86.0,2087.0,399.0,431.0,61.0,0.0,124.0,1.0,1294.0,1.0,80.0,614.0,1.0,38.0,179.0,,101947831.29,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,38.0,47.0,529.0,0.0,106.0,3.0,92.0,280.0,117.0,16.0,0.0,0.07654723127035831,8122021095131.0,150.0,124.0,1.0
Harvey_5B_ActionPlan,h5b,2025,3,1,1506,4812960,1482,649,5137270716.86,0.0,0.0,0.0,12306213735.220001,3343.0,26.0,3918.0,462.0,64.0,654.0,0.0,1591.0,0.0,54.0,118.0,5183.0,67.0,13.0,13761.0,85.0,2122.0,392.0,428.0,62.0,0.0,124.0,1.0,1292.0,1.0,76.0,608.0,1.0,38.0,193.0,,100343825.64,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,58.0,80.0,470.0,0.0,106.0,3.0,86.0,279.0,118.0,16.0,0.0,0.13157894736842105,8122021095131.0,150.0,124.0,1.0
Harvey_5B_ActionPlan,h5b,2025,4,1,1901,8189767,1877,654,5138942531.92,0.0,0.0,0.0,12317728564.65,6937.0,26.0,4396.0,466.0,286.0,821.0,0.0,2868.0,0.0,59.0,263.0,5842.0,154.0,13.0,20758.0,100.0,3870.0,673.0,433.0,98.0,0.0,272.0,2.0,2149.0,1.0,75.0,613.0,1.0,38.0,97.0,,102015640.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,59.0,76.0,478.0,0.0,106.0,3.0,87.0,283.0,118.0,16.0,0.0,0.12398042414355628,8122021095131.0,150.0,272.0,1.0
Harvey_5B_ActionPlan,hh5b,2020,3,1,1253,2184639,1233,609,1178908913.79,0.0,0.0,0.0,7911372882.910268,5746.0,25.0,1320.0,236.0,21.0,672.0,0.0,565.0,1.0,41.0,149.0,4572.0,32.0,64.0,11717.0,527.0,1952.0,164.0,421.0,261.0,0.0,10.0,1.0,474.0,1.0,135.0,586.0,1.0,35.0,141.0,,492381735.88,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,95.0,0.0,491.0,0.0,96.0,28.0,130.0,238.0,81.0,13.0,0.0,0.0,2000.0,150.0,10.0,1.0
Harvey_5B_ActionPlan,hh5b,2020,4,1,1298,2226507,1276,635,0.0,0.0,0.0,0.0,6755068086.030268,6299.0,28.0,1357.0,264.0,20.0,669.0,0.0,517.0,1.0,41.0,147.0,4690.0,32.0,64.0,11751.0,532.0,1960.0,165.0,433.0,267.0,0.0,10.0,2.0,365.0,1.0,139.0,612.0,1.0,35.0,143.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,93.0,2.0,517.0,0.0,100.0,28.0,137.0,241.0,92.0,14.0,0.0,0.0032679738562091504,2000.0,150.0,10.0,1.0
Harvey_5B_ActionPlan,hh5b,2021,1,1,1353,2336400,1330,661,458036.62,0.0,0.0,0.0,6755079656.25636,6973.0,30.0,1471.0,295.0,23.0,745.0,0.0,570.0,1.0,42.0,172.0,4878.0,34.0,66.0,12390.0,590.0,2144.0,164.0,449.0,293.0,0.0,10.0,4.0,369.0,1.0,146.0,636.0,1.0,35.0,149.0,,458036.62,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,95.0,2.0,539.0,0.0,98.0,28.0,140.0,260.0,96.0,14.0,0.0,0.0031446540880503146,2000.0,150.0,10.0,1.0
Harvey_5B_ActionPlan,hh5b,2021,2,1,1357,1930251,1334,663,128581587.62,0.0,0.0,0.0,6753473310.25636,7044.0,30.0,1479.0,300.0,21.0,753.0,0.0,565.0,1.0,42.0,171.0,4905.0,35.0,69.0,12439.0,590.0,2151.0,165.0,450.0,298.0,0.0,10.0,5.0,369.0,1.0,146.0,638.0,1.0,35.0,151.0,,128581587.62,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,105.0,2.0,531.0,0.0,98.0,28.0,140.0,261.0,97.0,14.0,0.0,0.003134796238244514,2000.0,150.0,10.0,1.0
Harvey_5B_ActionPlan,hh5b,2021,3,1,1376,2135792,1354,668,129297814.78,0.0,0.0,0.0,6789118794.62,3113.0,30.0,3268.0,397.0,10.0,493.0,0.0,696.0,0.0,24.0,84.0,4896.0,19.0,8.0,12315.0,58.0,2102.0,164.0,443.0,36.0,0.0,8.0,3.0,658.0,1.0,90.0,603.0,1.0,39.0,202.0,,129297814.78,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,119.0,2.0,482.0,0.0,98.0,28.0,140.0,230.0,93.0,14.0,0.0,0.003316749585406302,2000.0,150.0,8.0,1.0
Harvey_5B_ActionPlan,hh5b,2021,4,1,1388,2152066,1365,672,226832814.78,0.0,0.0,0.0,6786918963.62,3141.0,30.0,3369.0,406.0,10.0,492.0,0.0,695.0,0.0,24.0,85.0,4934.0,19.0,18.0,12406.0,60.0,2129.0,166.0,448.0,38.0,0.0,8.0,2.0,671.0,1.0,91.0,607.0,1.0,39.0,206.0,,226832814.78,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,120.0,2.0,485.0,0.0,98.0,28.0,140.0,234.0,93.0,14.0,0.0,0.0032948929159802307,2000.0,150.0,8.0,1.0
Harvey_5B_ActionPlan,hh5b,2022,1,1,1132,2904645,1113,549,228603505.6,0.0,0.0,0.0,12506129844.05,2707.0,26.0,3107.0,383.0,9.0,466.0,0.0,655.0,0.0,14.0,80.0,4155.0,17.0,15.0,10011.0,38.0,1871.0,165.0,405.0,35.0,0.0,8.0,1.0,646.0,1.0,78.0,507.0,1.0,39.0,203.0,,228603505.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,505.0,0.0,91.0,5.0,84.0,240.0,78.0,9.0,0.0,0.0039447731755424065,2000.0,150.0,8.0,1.0
Harvey_5B_ActionPlan,hh5b,2022,2,1,1162,2989664,1142,573,228603505.6,0.0,0.0,0.0,12496009751.43,2773.0,26.0,3116.0,392.0,11.0,463.0,0.0,657.0,1.0,15.0,76.0,4208.0,17.0,15.0,10446.0,38.0,1886.0,163.0,425.0,37.0,0.0,7.0,0.0,658.0,1.0,76.0,531.0,1.0,39.0,207.0,,228603505.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,529.0,0.0,93.0,5.0,86.0,255.0,81.0,11.0,0.0,0.003766478342749529,2000.0,150.0,7.0,1.0
Harvey_5B_ActionPlan,hh5b-ap,2019,4,1,200,2694225,193,189,3128973100.71,0.0,0.0,0.0,3.430038465707014e+16,1568.0,0.0,282.0,93.0,1.0,135.0,0.0,165.0,0.0,36.0,59.0,1734.0,11.0,14.0,2334.0,407.0,372.0,43.0,220.0,60.0,0.0,5.0,0.0,196.0,1.0,53.0,189.0,1.0,18.0,47.0,,1546741660.68,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,186.0,1.0,42.0,5.0,27.0,54.0,57.0,3.0,1.0,0.0,2000.0,150.0,5.0,1.0
Harvey_5B_ActionPlan,hh5b-ap,2020,1,1,974,1672690,958,475,1351260108.58,0.0,0.0,0.0,7868197525.99,3694.0,22.0,921.0,187.0,12.0,498.0,0.0,419.0,0.0,41.0,88.0,3576.0,19.0,28.0,9121.0,327.0,1373.0,127.0,321.0,184.0,0.0,9.0,1.0,339.0,1.0,99.0,462.0,1.0,34.0,123.0,,658583535.19,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,95.0,0.0,367.0,0.0,79.0,28.0,113.0,160.0,73.0,9.0,0.0,0.0,2000.0,150.0,9.0,1.0
Harvey_5B_ActionPlan,hh5b-ap,2020,2,1,1179,2049977,1160,574,1137754481.76,0.0,0.0,0.0,7852065757.380268,5185.0,24.0,1189.0,215.0,20.0,641.0,0.0,515.0,0.0,41.0,132.0,4320.0,28.0,61.0,10996.0,472.0,1799.0,151.0,394.0,240.0,0.0,10.0,1.0,414.0,1.0,122.0,551.0,1.0,35.0,134.0,,485377240.88,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,95.0,0.0,456.0,0.0,91.0,28.0,125.0,218.0,77.0,12.0,0.0,0.0,2000.0,150.0,10.0,1.0
Harvey_5B_Performance,h5b,2018,4,1,8,32132,4,2,5259981467.46,5069295453.4,23734092.69,15500000.0,2444035566.26,26.0,0.0,18.0,9.0,0.0,1.0,1.0,14.0,0.0,1.0,1.0,62.0,1.0,2.0,44.0,13.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,,38889619.6,0.0,21000000.0,15570630.88,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,150.0,3.0,1.0
Harvey_5B_Performance,h5b,2019,1,1,10,36808,6,4,5441425000.0,4500503532635.08,168637786.82,18000000.0,2491847243.03,28.0,0.0,29.0,10.0,0.0,0.0,1.0,33.0,0.0,1.0,1.0,104.0,2.0,2.0,76.0,15.0,7.0,1.0,0.0,1.0,0.0,5.0,0.0,6.0,1.0,3.0,4.0,1.0,1.0,4.0,,277675000.0,18000000.0,4500223400000.0,124080892.2,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,150.0,5.0,1.0
Harvey_5B_Performance,h5b,2019,2,1,332,432277,328,171,8066489944.96,5077588216.58,1345174746553.92,13945788.95,9586164552.25,665.0,5.0,335.0,32.0,1.0,5.0,1.0,121.0,0.0,40.0,33.0,2751.0,3.0,6.0,1719.0,106.0,53.0,1.0,211.0,18.0,0.0,5.0,0.0,54.0,1.0,55.0,171.0,1.0,14.0,23.0,,2658318157.24,13945788.95,4681053469.9,1345132595577.02,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,167.0,0.0,21.0,5.0,62.0,19.0,47.0,17.0,0.0,0.0,0.0,150.0,5.0,1.0
Harvey_5B_Performance,h5b,2019,3,1,128,216583,122,64,16697219677.86,3.212785896497714e+17,2.102884160208644e+17,387099147.74,7.45974287947332e+17,215.0,5.0,167.0,25.0,1.0,3.0,1.0,106.0,0.0,32.0,25.0,3083.0,5.0,2.0,1350.0,48.0,46.0,84.0,113.0,1.0,0.0,15.0,0.0,39.0,1.0,78.0,64.0,1.0,1.0,10.0,,6245892348.14,387099147.74,3.212785839946411e+17,2.1028841351802064e+17,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,64.0,0.0,2.0,4.0,8.0,4.0,44.0,2.0,0.0,0.0,2000.0,150.0,15.0,1.0
Harvey_5B_Performance,h5b,2019,4,1,291,446842,284,145,10491164463.35,1.1691343108431842e+16,146246471843134.6,10408669.719999999,15728600275.33,1041.0,9.0,423.0,72.0,3.0,131.0,1.0,112.0,0.0,23.0,57.0,6775.0,5.0,14.0,2522.0,84.0,182.0,123.0,143.0,54.0,0.0,14.0,0.0,149.0,1.0,59.0,145.0,1.0,16.0,44.0,,3372300466.7,10408669.719999999,1.1691339715923492e+16,146245115115065.44,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,143.0,0.0,29.0,2.0,24.0,47.0,41.0,2.0,0.0,0.0,2000.0,150.0,14.0,1.0
Harvey_5B_Performance,h5b,2020,1,1,506,943520,500,254,13018296305.75,2.44534483387584e+16,1174802929180388.0,44004186.79,25446231101.57,2175.0,15.0,719.0,113.0,7.0,300.0,1.0,327.0,0.0,30.0,51.0,12206.0,11.0,13.0,4399.0,238.0,360.0,244.0,225.0,138.0,0.0,20.0,2.0,170.0,1.0,52.0,254.0,1.0,24.0,68.0,,4927917554.809999,44004186.79000001,2.4453443913259736e+16,1174800769360181.2,,,,537.0,2038.0,14156.0,,,,,,,,,,,,,,,,0.0,0.0,254.0,0.0,43.0,5.0,37.0,103.0,63.0,3.0,0.0,0.0,2000.0,150.0,20.0,1.0
Harvey_5B_Performance,h5b,2020,2,1,417,678973,411,209,10841589938.26,1.6860635805515212e+16,1827144730677939.8,219608827.02,1.3033670272193414e+17,2746.0,8.0,630.0,53.0,14.0,283.0,1.0,310.0,0.0,30.0,84.0,9328.0,14.0,45.0,3798.0,274.0,513.0,196.0,253.0,139.0,0.0,17.0,2.0,154.0,1.0,68.0,209.0,1.0,18.0,69.0,,3799829477.95,219608827.02,1.6860630782401584e+16,1827141805408400.5,,,,412.0,4319.0,13592.0,,,,,,,,,,,,,,,,0.0,0.0,209.0,0.0,17.0,5.0,15.0,120.0,46.0,6.0,0.0,0.0,2000.0,150.0,17.0,1.0
Harvey_5B_Performance,h5b,2020,3,1,458,870191,452,229,12170245013.77,1.4599973026467672e+16,2520758736514084.0,178360646.16,18223330051.670002,2833.0,9.0,701.0,55.0,7.0,342.0,1.0,398.0,0.0,29.0,88.0,8078.0,14.0,19.0,3732.0,313.0,486.0,202.0,279.0,168.0,0.0,19.0,3.0,224.0,1.0,73.0,229.0,1.0,24.0,84.0,,4717537215.56,178360646.16,1.459996884004114e+16,2520756117726733.5,,,,547.0,7269.0,15597.0,,,,,,,,,,,,,,,,0.0,0.0,229.0,0.0,16.0,5.0,13.0,140.0,49.0,6.0,0.0,0.0,2000.0,150.0,19.0,1.0
Harvey_5B_Performance,h5b,2020,4,1,561,1084862,551,275,10411738796.95,6681848474.06,24799332079719.92,147979818.0,12059759380.105068,3437.0,10.0,1134.0,64.0,17.0,467.0,1.0,463.0,0.0,31.0,100.0,11398.0,21.0,38.0,4235.0,387.0,677.0,357.0,298.0,204.0,0.0,19.0,1.0,309.0,1.0,69.0,275.0,1.0,32.0,93.0,,4528421033.809999,147979818.0,3759298034.29,24797520843760.57,,,,512.0,9821.0,15597.0,,,,,,,,,,,,,,,,0.0,2.0,273.0,0.0,37.0,5.0,9.0,171.0,45.0,8.0,0.0,0.007272727272727273,2000.0,150.0,19.0,1.0
Harvey_5B_Performance,h5b,2021,1,1,482,953937,471,234,14759205150.23,1960702960849.21,26499394446111.34,67420172.67,33652088154.33116,3299.0,14.0,776.0,72.0,10.0,447.0,1.0,474.0,1.0,33.0,118.0,10817.0,22.0,24.0,4288.0,351.0,676.0,337.0,264.0,169.0,0.0,15.0,1.0,238.0,1.0,78.0,234.0,1.0,24.0,76.0,,7534884702.68,67420172.67,1956511842153.5999,26495955110968.91,0.0,7.0,300000.0,0.0,5741.0,13402.0,,,,,,,,,,,,,,,,1.0,0.0,233.0,0.0,32.0,4.0,13.0,132.0,47.0,6.0,0.0,0.0,2000.0,150.0,15.0,1.0
Harvey_5B_Performance,h5b,2021,2,1,426,838928,416,207,13931734846.74,269617376688.93,1592741696831.19,64515792.58,31674349493.48129,3307.0,18.0,727.0,33.0,5.0,451.0,1.0,489.0,1.0,34.0,87.0,9643.0,20.0,37.0,3844.0,387.0,588.0,291.0,266.0,166.0,0.0,16.0,2.0,222.0,1.0,71.0,207.0,1.0,25.0,79.0,,6611841781.24,64515792.58,264509504242.67,1590009497544.03,10.0,460.0,300000.0,76.0,8543.0,18115.0,,,,,,,,,,,,,,,,6.0,0.0,201.0,0.0,6.0,5.0,9.0,136.0,46.0,5.0,0.0,0.0,2000.0,150.0,16.0,1.0
Harvey_5B_Performance,h5b,2021,3,1,471,847936,461,230,12000294230.16,11668902869.66,16252801016591.49,115369716.73,37215143748.28,900.0,20.0,1571.0,49.0,7.0,273.0,1.0,512.0,1.0,4.0,49.0,10507.0,21.0,6.0,3703.0,34.0,483.0,386.0,264.0,29.0,0.0,15.0,2.0,348.0,1.0,28.0,230.0,1.0,24.0,98.0,62.27,5389983040.72,115369716.73,5148290257.41,16249452933582.24,199.0,807.0,300260.0,62.0,5526.0,14409.0,,,,,,,,,,,,,,,,0.0,0.0,230.0,0.0,16.0,3.0,14.0,142.0,50.0,5.0,0.0,0.0,2000.0,150.0,15.0,1.0
Harvey_5B_Performance,h5b,2021,4,1,650,1125922,641,320,13158049914.98,161489831296977.2,39909969573217.22,85951309.62,23084527039.96,1052.0,20.0,1935.0,110.0,9.0,314.0,1.0,628.0,1.0,3.0,52.0,14756.0,24.0,5.0,4953.0,51.0,544.0,447.0,273.0,34.0,0.0,15.0,2.0,628.0,1.0,39.0,320.0,1.0,32.0,109.0,70.65,5902213650.639999,85951309.62,161484474982291.66,39906550278359.57,12.0,666.0,300066.0,107.0,5221.0,17475.0,,,,,,,,,,,,,,,,0.0,0.0,320.0,0.0,44.0,4.0,38.0,174.0,55.0,5.0,0.0,0.0,2000.0,150.0,15.0,1.0
Harvey_5B_Performance,h5b,2022,1,1,626,1859169,617,308,11374943601.34,478526740042712.06,33118986377227.918,0.0,29040112058.61,1025.0,21.0,2159.0,114.0,7.0,286.0,1.0,607.0,0.0,1.0,37.0,14198.0,21.0,7.0,4635.0,52.0,545.0,445.0,264.0,30.0,0.0,12.0,1.0,516.0,1.0,28.0,265.0,1.0,30.0,108.0,,5140245052.28,0.0,478519584802023.25,33114685503785.74,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,265.0,0.0,43.0,5.0,29.0,137.0,46.0,5.0,0.0,0.0,2000.0,150.0,12.0,1.0
Harvey_5B_Performance,h5b,2022,2,1,486,1785729,477,231,9684292309.36,302078641976422.0,49112553051734.15,32101661.71,26554885411.65,1287.0,21.0,1590.0,42.0,10.0,260.0,1.0,580.0,1.0,85.0,37.0,13923.0,26.0,7.0,4681.0,76.0,557.0,206.0,260.0,37.0,0.0,12.0,2.0,361.0,1.0,30.0,203.0,1.0,23.0,92.0,,3107391063.17,32101661.71,302076117928634.5,49110660191759.53,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,203.0,0.0,8.0,5.0,12.0,131.0,43.0,4.0,0.0,0.0,2000.0,150.0,12.0,1.0
Harvey_5B_Performance,h5b,2022,3,1,539,1971668,533,258,5847675619.52,91745239539662.45,47976449.78,5753536.56,22540244147.09,1017.0,7.0,1598.0,44.0,6.0,284.0,1.0,497.0,0.0,94.0,40.0,15313.0,19.0,4.0,5177.0,70.0,582.0,229.0,287.0,35.0,0.0,7.0,1.0,428.0,1.0,42.0,224.0,1.0,31.0,107.0,,153796344.92,5680371.26,91744695286558.33,40211254.89,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,224.0,0.0,18.0,5.0,10.0,141.0,44.0,6.0,0.0,0.0,2000.0,150.0,7.0,1.0
Harvey_5B_Performance,h5b,2022,4,1,550,2037435,540,260,5685022874.47,16248371.92,5122631.99,5487912.5,18778673811.16,1193.0,19.0,1987.0,77.0,12.0,223.0,1.0,519.0,1.0,95.0,39.0,15846.0,19.0,5.0,5435.0,84.0,584.0,233.0,267.0,59.0,0.0,17.0,1.0,485.0,1.0,80.0,231.0,1.0,34.0,101.0,,4503038.699999999,4201457.5600000005,5501108.75,4593009.46,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,231.0,0.0,41.0,5.0,11.0,124.0,45.0,5.0,0.0,0.0,2000.0,150.0,17.0,1.0
Harvey_5B_Performance,h5b,2023,2,1,656,1973663,646,322,13638992108.01,302087023431508.06,51573831870958.62,0.0,44454568411.18,1528.0,22.0,2581.0,85.0,10.0,337.0,1.0,787.0,1.0,6.0,74.0,14760.0,36.0,10.0,5223.0,76.0,684.0,466.0,307.0,39.0,0.0,19.0,1.0,577.0,1.0,50.0,276.0,1.0,33.0,126.0,,7698088714.0199995,0.0,302077470877697.5,51568659359752.92,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,273.0,0.0,32.0,4.0,18.0,173.0,46.0,3.0,0.0,0.010869565217391304,2000.0,150.0,19.0,1.0
Harvey_5B_Performance,h5b,2023,3,1,586,1780606,576,287,10944250875.05,15232349996176.65,561698267567625.56,2249247.97,22464955723.23,1022.0,19.0,2600.0,122.0,17.0,253.0,1.0,700.0,1.0,5.0,51.0,13451.0,36.0,9.0,4701.0,90.0,574.0,226.0,245.0,35.0,0.0,13.0,1.0,565.0,1.0,40.0,256.0,1.0,31.0,89.0,,3820961432.04,2249247.97,15226060319647.84,560335765452115.6,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,246.0,0.0,50.0,5.0,26.0,111.0,59.0,5.0,0.0,0.0390625,2000.0,150.0,13.0,1.0
Harvey_5B_Performance,h5b,2023,4,1,570,1749671,560,279,9475276753.62,11285968029.7,143211747554033.8,14742.179999999998,26547614552.12,994.0,19.0,2993.0,87.0,12.0,298.0,1.0,697.0,1.0,13.0,53.0,13007.0,30.0,10.0,4994.0,74.0,635.0,238.0,264.0,34.0,0.0,9.0,0.0,583.0,1.0,51.0,243.0,1.0,34.0,107.0,,3529486750.4,14742.179999999998,4448679876.87,138876418483248.58,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,242.0,0.0,31.0,3.0,14.0,137.0,51.0,7.0,0.0,0.00411522633744856,2000.0,150.0,9.0,1.0
