document_id,filename,category,disaster_code,year,quarter,page_count,file_size_bytes,processed_at,quarter_label,money_max_amount_usd_budget,money_max_amount_usd_drawdown,money_max_amount_usd_expended,money_max_amount_usd_obligated,money_max_amount_usd_unknown,money_n_mentions_budget,money_n_mentions_drawdown,money_n_mentions_expended,money_n_mentions_obligated,money_n_mentions_unknown,money_sum_amount_usd_budget,money_sum_amount_usd_drawdown,money_sum_amount_usd_expended,money_sum_amount_usd_obligated,money_sum_amount_usd_unknown,entity_CARDINAL,entity_DAMAGE_METRIC,entity_DATE,entity_DISASTER,entity_EVENT,entity_FAC,entity_FEMA_DECLARATION,entity_GPE,entity_LANGUAGE,entity_LAW,entity_LOC,entity_MONEY,entity_NORP,entity_ORDINAL,entity_ORG,entity_PERCENT,entity_PERSON,entity_PRODUCT,entity_PROGRAM,entity_QUANTITY,entity_QUARTER,entity_RAINFALL,entity_TIME,entity_TX_COUNTY,entity_WIND_SPEED,entity_WORK_OF_ART,n_activities,n_activity_pages,n_unique_activities
107,drgr-2019-disasters-2023-q2.pdf,2019_Disasters_ActionPlan,2019-disasters,2023,2,51,204946,2026-01-29 18:42:33.697339,Q2 2023,11375500.0,,,,,9.0,,,,24.0,40951800.0,,,,,136.0,6.0,65.0,50.0,0.0,2.0,2.0,32.0,0.0,16.0,4.0,116.0,1.0,4.0,572.0,18.0,237.0,8.0,75.0,3.0,0.0,5.0,3.0,6.0,1.0,0.0,23,48,23
122,2019-disasters-2023-q2.pdf,2019_Disasters_Performance,2019-disasters,2023,2,43,174874,2026-01-29 18:43:33.326494,Q2 2023,40900000.0,154801000.0,27907195.12,0.0,45502000.0,20.0,77.0,62.0,43.0,33.0,120133900.0,251884110.3,84177759.96,0.0,122022426.05,131.0,6.0,101.0,24.0,0.0,1.0,3.0,32.0,0.0,0.0,4.0,351.0,2.0,5.0,274.0,7.0,26.0,11.0,72.0,5.0,0.0,4.0,3.0,6.0,1.0,1.0,20,40,20
144,drgr-hh57m-2023-q2.pdf,Harvey_57M_ActionPlan,hh57m,2023,2,34,146597,2026-01-29 18:44:46.956724,Q2 2023,57800000.0,57800000.0,,,10966400.0,30.0,1.0,,,5.0,83061200.0,57800000.0,,,10966400.0,72.0,1.0,608.0,15.0,0.0,4.0,1.0,14.0,0.0,1.0,3.0,59.0,2.0,2.0,311.0,5.0,60.0,25.0,7.0,8.0,0.0,3.0,0.0,76.0,1.0,0.0,16,32,16
182,hh57m-2023-q2.pdf,Harvey_57M_Performance,hh57m,2023,2,29,133807,2026-01-29 18:45:19.760412,Q2 2023,57800000.0,57800000.0,7870217.84,0.0,46240000.0,15.0,49.0,45.0,34.0,30.0,77808298.0,169811511.29,44243614.12,0.0,139496018.59,77.0,1.0,554.0,10.0,0.0,1.0,2.0,14.0,0.0,2.0,1.0,240.0,2.0,2.0,126.0,11.0,14.0,1.0,7.0,3.0,0.0,3.0,0.0,84.0,1.0,2.0,13,26,13
193,drgr-h5b-2023-q2.pdf,Harvey_5B_ActionPlan,h5b,2023,2,1227,3172238,2026-01-29 18:48:06.221156,Q2 2023,205499697.76,,,,5676390000.0,90.0,,,,97.0,310032460.81,,,,12293251971.0,2809.0,31.0,3598.0,392.0,14.0,480.0,0.0,866.0,1.0,33.0,85.0,4334.0,18.0,28.0,11226.0,67.0,1598.0,186.0,418.0,36.0,0.0,7.0,0.0,705.0,1.0,33.0,591,1206,548
233,h5b-2023-q2.pdf,Harvey_5B_Performance,h5b,2023,2,656,1973663,2026-01-29 19:10:53.946690,Q2 2023,5676390000.0,271992310000000.0,9281397220000.0,0.0,5676390000.0,371.0,2994.0,1770.0,723.0,8610.0,13638992108.01,302087023431508.06,51573831870958.62,0.0,44454568411.18,1528.0,22.0,2581.0,85.0,10.0,337.0,1.0,787.0,1.0,6.0,74.0,14760.0,36.0,10.0,5223.0,76.0,684.0,466.0,307.0,39.0,0.0,19.0,1.0,577.0,1.0,50.0,322,646,276
299,ike-2023-q2.pdf,Hurricane_Ike,ike,2023,2,114,360086,2026-01-29 19:40:42.627394,Q2 2023,3122270146.86,3113472856.0,1908391680000.0,66962.46,3400000000.0,73.0,287.0,158.0,108.0,68.0,3481268600.79,3668977919.83,1908784681731.39,114834.75,13321389717.0,353.0,2.0,212.0,46.0,18.0,249.0,1.0,207.0,0.0,11.0,48.0,1374.0,14.0,23.0,650.0,20.0,51.0,8.0,1.0,62.0,0.0,26.0,2.0,112.0,0.0,14.0,53,106,53
365,drgr-mit-2023-q2.pdf,Mitigation_ActionPlan,mit,2023,2,448,1238094,2026-01-29 19:41:09.982294,Q2 2023,4297189000.0,,,,4301841000.0,61.0,,,,105.0,4325002110.7,,,,12910988685.0,1573.0,0.0,293.0,137.0,6.0,225.0,0.0,263.0,0.0,76.0,29.0,1568.0,30.0,17.0,4576.0,72.0,252.0,91.0,36.0,233.0,0.0,0.0,57.0,164.0,0.0,9.0,200,438,200
384,mit-2023-q2.pdf,Mitigation_Performance,mit,2023,2,236,780708,2026-01-29 19:44:58.989138,Q2 2023,4301841000.0,7190056000000000.0,7210830800000.0,0.0,1159119300000000.0,117.0,930.0,638.0,255.0,3061.0,6700621964.68,1.5717381883898256e+16,17253181937680.34,0.0,1159127182431383.5,590.0,1.0,255.0,108.0,8.0,179.0,7.0,231.0,0.0,17.0,25.0,5339.0,13.0,6.0,2278.0,38.0,197.0,494.0,38.0,8.0,0.0,0.0,0.0,93.0,0.0,9.0,114,228,113
433,wf1-2023-q2.pdf,Wildfire_I,wf1,2023,2,20,113832,2026-01-29 19:45:36.824235,Q2 2023,31319686.0,31319686.0,1507520650000.0,0.0,25138598.0,15.0,53.0,37.0,17.0,22.0,107344231.17999999,108671993.23,1507561540743.89,0.0,29021069.19,88.0,2.0,35.0,0.0,0.0,47.0,2.0,36.0,0.0,6.0,9.0,184.0,4.0,1.0,196.0,3.0,119.0,2.0,0.0,64.0,0.0,21.0,0.0,44.0,0.0,4.0,9,18,9
16,15f-2023-q3.pdf,2015_Floods,15f,2023,3,115,335913,2026-01-29 18:39:39.541937,Q3 2023,74568000.0,74568000.0,4039196370000.0,1011266.64,315609790.0,87.0,439.0,161.0,126.0,147.0,278761109.44,145263503.45,5285814008845.23,1165186.54,1063542376.61,181.0,1.0,270.0,2.0,3.0,60.0,5.0,86.0,0.0,0.0,5.0,1017.0,6.0,9.0,523.0,17.0,74.0,5.0,10.0,18.0,0.0,3.0,0.0,127.0,0.0,4.0,56,112,56
48,16f-2023-q3.pdf,2016_Floods,16f,2023,3,150,414371,2026-01-29 18:40:56.445845,Q3 2023,238895000.0,238895000.0,9444490580000.0,43894.01,84555660000.0,112.0,524.0,211.0,170.0,191.0,482817184.49,422954127.4,33180429079867.99,50237.590000000004,156359178453.95,317.0,3.0,638.0,3.0,4.0,76.0,3.0,166.0,0.0,0.0,11.0,1268.0,16.0,5.0,655.0,25.0,100.0,6.0,14.0,1.0,0.0,1.0,1.0,210.0,0.0,5.0,73,146,73
68,drgr-2018-floods-2023-q3.pdf,2018_Floods_ActionPlan,2018-floods,2023,3,50,187193,2026-01-29 18:41:31.420015,Q3 2023,46400000.0,,,,72913000.0,5.0,,,,19.0,92904000.0,,,,195787900.0,117.0,2.0,61.0,17.0,0.0,10.0,1.0,20.0,0.0,12.0,10.0,160.0,1.0,0.0,482.0,10.0,115.0,7.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,20,48,20
89,2018-floods-2023-q3.pdf,2018_Floods_Performance,2018-floods,2023,3,13,109587,2026-01-29 18:42:04.363208,Q3 2023,72913000.0,16946023.32,11739000.0,0.0,72913000.0,11.0,60.0,32.0,14.0,278.0,162912047.36,70705063.46,47462037.14,0.0,330183020.66,18.0,1.0,36.0,1.0,0.0,1.0,2.0,8.0,0.0,8.0,3.0,395.0,1.0,0.0,217.0,8.0,11.0,3.0,25.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,5,10,5
108,drgr-2019-disasters-2023-q3.pdf,2019_Disasters_ActionPlan,2019-disasters,2023,3,60,229929,2026-01-29 18:42:35.553158,Q3 2023,11375500.0,,,,,12.0,,,,24.0,41950962.14,,,,,149.0,6.0,70.0,54.0,0.0,13.0,2.0,36.0,0.0,19.0,4.0,136.0,1.0,4.0,655.0,18.0,243.0,8.0,75.0,3.0,0.0,5.0,3.0,9.0,1.0,0.0,28,57,28
123,2019-disasters-2023-q3.pdf,2019_Disasters_Performance,2019-disasters,2023,3,59,208816,2026-01-29 18:43:34.993102,Q3 2023,42900000.0,16800000.0,9888438130000.0,4097691.77,31277044.09,34.0,226.0,83.0,64.0,93.0,145314533.24,102174156.94,14047781236805.47,5968186.0600000005,108009152.3,104.0,6.0,127.0,27.0,0.0,9.0,3.0,36.0,0.0,0.0,4.0,503.0,3.0,5.0,339.0,14.0,22.0,5.0,77.0,5.0,0.0,4.0,3.0,11.0,1.0,0.0,28,56,28
145,drgr-hh57m-2023-q3.pdf,Harvey_57M_ActionPlan,hh57m,2023,3,34,146925,2026-01-29 18:44:48.224624,Q3 2023,57800000.0,57800000.0,,,10966400.0,30.0,1.0,,,5.0,83061200.0,57800000.0,,,10966400.0,73.0,1.0,607.0,15.0,0.0,4.0,1.0,15.0,0.0,1.0,3.0,60.0,2.0,2.0,311.0,5.0,60.0,26.0,7.0,8.0,0.0,3.0,0.0,76.0,1.0,0.0,16,32,16
183,hh57m-2023-q3.pdf,Harvey_57M_Performance,hh57m,2023,3,33,145403,2026-01-29 18:45:20.837356,Q3 2023,57800000.0,57800000.0,26762037.95,0.0,45840000.0,27.0,128.0,49.0,37.0,50.0,123001655.56,257255100.57,128461156.47,0.0,71461665.03,71.0,1.0,631.0,11.0,0.0,4.0,2.0,17.0,0.0,1.0,3.0,292.0,3.0,2.0,176.0,10.0,21.0,6.0,10.0,4.0,0.0,3.0,0.0,95.0,1.0,8.0,15,30,15
194,drgr-h5b-2023-q3.pdf,Harvey_5B_ActionPlan,h5b,2023,3,1176,3074986,2026-01-28 16:15:24.377141,Q3 2023,205499697.76,,,,5676390000.0,27.0,,,,100.0,308803371.88,,,,12293251971.0,2753.0,26.0,3501.0,382.0,14.0,482.0,0.0,863.0,1.0,38.0,83.0,4257.0,17.0,60.0,10786.0,68.0,1553.0,173.0,401.0,30.0,0.0,11.0,0.0,699.0,1.0,51.0,565,1156,523
234,h5b-2023-q3.pdf,Harvey_5B_Performance,h5b,2023,3,586,1780606,2026-01-29 19:11:17.397997,Q3 2023,5676390000.0,15221520000000.0,508220866260000.0,1401280.35,5676390000.0,371.0,2617.0,1664.0,672.0,7880.0,10944250875.05,15232349996176.65,561698267567625.56,2249247.97,22464955723.23,1022.0,19.0,2600.0,122.0,17.0,253.0,1.0,700.0,1.0,5.0,51.0,13451.0,36.0,9.0,4701.0,90.0,574.0,226.0,245.0,35.0,0.0,13.0,1.0,565.0,1.0,40.0,287,576,256
300,ike-2023-q3.pdf,Hurricane_Ike,ike,2023,3,18,130864,2026-01-29 19:40:42.702717,Q3 2023,3122270146.86,3113472856.0,64984961.65,500749.93,3400000000.0,7.0,52.0,30.0,12.0,61.0,3289573423.84,3657568732.8,204555509.71,567712.39,13071704856.86,56.0,2.0,28.0,5.0,1.0,10.0,1.0,25.0,0.0,7.0,6.0,591.0,3.0,5.0,175.0,13.0,12.0,6.0,0.0,8.0,0.0,3.0,0.0,55.0,0.0,1.0,5,10,5
366,drgr-mit-2023-q3.pdf,Mitigation_ActionPlan,mit,2023,3,802,3878148,2026-01-29 19:41:20.071247,Q3 2023,4297189000.0,,,,4301841000.0,72.0,,,,189.0,4320151171.66,,,,12910961512.0,2975.0,0.0,554.0,138.0,14.0,256.0,0.0,479.0,0.0,127.0,29.0,2128.0,32.0,17.0,11497.0,100.0,463.0,234.0,36.0,234.0,0.0,0.0,59.0,833.0,0.0,10.0,211,792,211
385,mit-2023-q3.pdf,Mitigation_Performance,mit,2023,3,280,902393,2026-01-29 19:45:00.249291,Q3 2023,4301841000.0,7944092820000000.0,4143816290000.0,0.0,1181409482.32,146.0,1175.0,827.0,298.0,3719.0,5502695849.96,2.677459533756702e+16,9854816548729.08,0.0,3985303402.04,529.0,1.0,296.0,113.0,7.0,158.0,7.0,274.0,0.0,41.0,23.0,6477.0,16.0,3.0,2732.0,35.0,225.0,485.0,38.0,7.0,0.0,0.0,0.0,126.0,0.0,9.0,136,272,135
434,wf1-2023-q3.pdf,Wildfire_I,wf1,2023,3,26,129171,2026-01-29 19:45:36.910314,Q3 2023,31319686.0,31319686.0,1597278060000.0,0.0,25138598.0,24.0,115.0,45.0,25.0,38.0,150846435.03,96707601.77,3172904716925.4,0.0,31233882.1,116.0,2.0,53.0,0.0,0.0,50.0,2.0,88.0,0.0,6.0,9.0,250.0,6.0,1.0,242.0,3.0,137.0,3.0,0.0,68.0,0.0,21.0,0.0,68.0,0.0,4.0,12,24,12
49,16f-2023-q4.pdf,2016_Floods,16f,2023,4,86,269807,2026-01-29 18:40:58.924215,Q4 2023,238895000.0,238895000.0,5016171130000.0,2500000.0,559991968.0,56.0,301.0,115.0,101.0,122.0,407849686.3,421248733.77,9837643905495.42,2567681.78,1772260823.39,172.0,2.0,524.0,2.0,2.0,32.0,3.0,99.0,0.0,0.0,3.0,752.0,7.0,4.0,431.0,15.0,56.0,2.0,9.0,2.0,0.0,1.0,1.0,140.0,0.0,0.0,41,82,41
69,drgr-2018-floods-2023-q4.pdf,2018_Floods_ActionPlan,2018-floods,2023,4,52,192701,2026-01-29 18:41:32.849019,Q4 2023,46400000.0,,,,72913000.0,4.0,,,,19.0,84963000.0,,,,196073900.0,121.0,2.0,64.0,17.0,0.0,11.0,1.0,21.0,0.0,13.0,10.0,165.0,1.0,0.0,500.0,10.0,119.0,8.0,54.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,21,50,21
90,2018-floods-2023-q4.pdf,2018_Floods_Performance,2018-floods,2023,4,29,155270,2026-01-29 18:42:05.486153,Q4 2023,72913000.0,22370063.65,13087278.89,286000.0,72913000.0,20.0,126.0,79.0,31.0,452.0,290586217.84,107383424.08,49555410.67,286000.0,589003027.44,75.0,2.0,86.0,1.0,0.0,3.0,2.0,10.0,0.0,2.0,4.0,708.0,2.0,0.0,440.0,10.0,16.0,6.0,55.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,13,26,13
109,drgr-2019-disasters-2023-q4.pdf,2019_Disasters_ActionPlan,2019-disasters,2023,4,98,326174,2026-01-29 18:42:38.411122,Q4 2023,11375500.0,,,,1000000.0,13.0,,,,25.0,43921800.0,,,,1000000.0,220.0,6.0,100.0,72.0,1.0,40.0,2.0,69.0,0.0,32.0,10.0,202.0,3.0,4.0,1005.0,18.0,281.0,9.0,75.0,3.0,0.0,5.0,4.0,15.0,1.0,1.0,47,95,47
124,2019-disasters-2023-q4.pdf,2019_Disasters_Performance,2019-disasters,2023,4,81,258032,2026-01-29 18:43:37.188765,Q4 2023,22100000.0,183208946.69,1473022030000.0,0.0,36936021.24,41.0,351.0,121.0,85.0,131.0,113158800.0,327395720.96,3983101663516.98,0.0,176773953.6,147.0,6.0,206.0,25.0,5.0,27.0,3.0,60.0,0.0,2.0,10.0,732.0,4.0,4.0,419.0,13.0,35.0,6.0,77.0,6.0,1.0,4.0,3.0,16.0,1.0,2.0,39,78,39
146,drgr-hh57m-2023-q4.pdf,Harvey_57M_ActionPlan,hh57m,2023,4,34,147025,2026-01-29 18:44:49.245060,Q4 2023,57800000.0,57800000.0,,,,28.0,1.0,,,4.0,63417922.83,57800000.0,,,,72.0,1.0,607.0,15.0,0.0,4.0,1.0,15.0,0.0,1.0,3.0,57.0,2.0,2.0,314.0,5.0,59.0,27.0,7.0,8.0,0.0,3.0,0.0,76.0,1.0,0.0,16,32,16
195,drgr-h5b-2023-q4.pdf,Harvey_5B_ActionPlan,h5b,2023,4,1329,4502267,2026-01-29 18:50:26.662831,Q4 2023,205499697.76,,,,5676390000.0,62.0,,,,205.0,310553698.69,,,,12293251844.0,3049.0,25.0,3661.0,390.0,62.0,616.0,0.0,1402.0,1.0,35.0,154.0,4589.0,17.0,19.0,12092.0,72.0,1951.0,354.0,403.0,31.0,0.0,125.0,0.0,1284.0,1.0,48.0,569,1308,527
235,h5b-2023-q4.pdf,Harvey_5B_Performance,h5b,2023,4,570,1749671,2026-01-29 19:11:40.424954,Q4 2023,5676390000.0,536303597.92,75761183770000.0,14727.97,5676390000.0,336.0,2498.0,1708.0,659.0,7561.0,9475276753.62,11285968029.7,143211747554033.8,14742.179999999998,26547614552.12,994.0,19.0,2993.0,87.0,12.0,298.0,1.0,697.0,1.0,13.0,53.0,13007.0,30.0,10.0,4994.0,74.0,635.0,238.0,264.0,34.0,0.0,9.0,0.0,583.0,1.0,51.0,279,560,243
301,ike-2023-q4.pdf,Hurricane_Ike,ike,2023,4,90,312393,2026-01-29 19:40:42.928249,Q4 2023,3122270146.86,3113472856.0,6456904450000.0,500749.93,3400000000.0,43.0,325.0,123.0,85.0,96.0,3394577134.67,3480453430.49,27883849362963.21,1008377.27,11308334508.8,365.0,2.0,243.0,40.0,11.0,228.0,1.0,226.0,0.0,11.0,59.0,1097.0,8.0,19.0,575.0,15.0,74.0,9.0,1.0,81.0,0.0,20.0,2.0,112.0,0.0,8.0,41,82,41
367,drgr-mit-2023-q4.pdf,Mitigation_ActionPlan,mit,2023,4,848,3963484,2026-01-29 19:41:30.468775,Q4 2023,4297189000.0,,,,4301841000.0,101.0,,,,233.0,4316992033.66,,,,12912419770.0,2833.0,0.0,619.0,149.0,14.0,271.0,0.0,534.0,0.0,164.0,29.0,2392.0,40.0,19.0,12087.0,87.0,480.0,244.0,69.0,97.0,0.0,0.0,23.0,845.0,0.0,11.0,243,837,243
386,mit-2023-q4.pdf,Mitigation_Performance,mit,2023,4,320,1013397,2026-01-29 19:45:01.762098,Q4 2023,4301841000.0,7944092820000000.0,3356752940000.0,20000000.0,1658792976.29,170.0,1407.0,933.0,357.0,4225.0,5752463932.81,2.38481639195586e+16,12099468167306.22,25666068.72,5300024921.68,550.0,1.0,548.0,133.0,8.0,184.0,7.0,310.0,0.0,45.0,21.0,7425.0,11.0,5.0,3135.0,38.0,254.0,541.0,71.0,9.0,0.0,0.0,0.0,127.0,0.0,6.0,156,312,155
435,wf1-2023-q4.pdf,Wildfire_I,wf1,2023,4,21,114913,2026-01-29 19:45:36.980140,Q4 2023,31319686.0,31319686.0,3932008900000.0,0.0,1565984.3,14.0,71.0,37.0,18.0,24.0,122475629.24,76916197.4,3932047384040.66,0.0,5819674.5200000005,78.0,2.0,55.0,0.0,0.0,47.0,2.0,36.0,0.0,6.0,9.0,166.0,5.0,1.0,199.0,3.0,119.0,3.0,0.0,64.0,0.0,21.0,0.0,45.0,0.0,3.0,9,18,9
17,15f-2024-q1.pdf,2015_Floods,15f,2024,1,41,164027,2026-01-29 18:39:40.789016,Q1 2024,74568000.0,74568000.0,4711394620000.0,9976.25,315609790.0,30.0,146.0,53.0,47.0,72.0,247337013.28,96085304.11,6615955051590.39,19952.5,1012004652.18,68.0,1.0,148.0,1.0,1.0,18.0,5.0,27.0,0.0,0.0,2.0,405.0,0.0,3.0,207.0,15.0,20.0,2.0,7.0,5.0,0.0,2.0,0.0,65.0,0.0,0.0,19,38,19
50,16f-2024-q1.pdf,2016_Floods,16f,2024,1,116,529392,2026-01-29 18:41:02.597341,Q1 2024,238895000.0,238895000.0,5398526770000.0,549.04,75629680000000.0,71.0,412.0,152.0,132.0,126.0,402990184.55,434957817.73,21305050265337.43,1976.62,75718175762365.3,204.0,4.0,638.0,1.0,4.0,34.0,3.0,101.0,0.0,1.0,4.0,959.0,6.0,6.0,538.0,15.0,77.0,3.0,8.0,4.0,0.0,1.0,1.0,192.0,0.0,1.0,56,112,53
70,drgr-2018-floods-2024-q1.pdf,2018_Floods_ActionPlan,2018-floods,2024,1,69,224169,2026-01-29 18:41:34.965399,Q1 2024,46400000.0,,,,72913000.0,8.0,,,,28.0,94226000.0,,,,196448900.0,161.0,2.0,78.0,21.0,0.0,11.0,1.0,23.0,0.0,13.0,10.0,229.0,1.0,0.0,681.0,10.0,141.0,25.0,54.0,1.0,0.0,10.0,1.0,3.0,0.0,4.0,27,67,27
91,2018-floods-2024-q1.pdf,2018_Floods_Performance,2018-floods,2024,1,54,222705,2026-01-29 18:42:07.388406,Q1 2024,72913000.0,26776387.18,19615429.82,375000.0,72913000.0,33.0,257.0,141.0,55.0,733.0,291950754.44,157113266.57999998,88891493.57,375000.0,567950781.35,93.0,2.0,103.0,1.0,1.0,15.0,2.0,27.0,0.0,2.0,7.0,1279.0,1.0,1.0,701.0,10.0,30.0,4.0,55.0,1.0,1.0,2.0,1.0,3.0,0.0,6.0,25,50,25
110,drgr-2019-disasters-2024-q1.pdf,2019_Disasters_ActionPlan,2019-disasters,2024,1,140,470505,2026-01-29 18:42:44.522383,Q1 2024,11375500.0,,,,,24.0,,,,52.0,41983731.81,,,,,468.0,6.0,122.0,78.0,10.0,114.0,2.0,125.0,0.0,26.0,48.0,302.0,36.0,4.0,1637.0,20.0,362.0,19.0,75.0,26.0,0.0,31.0,4.0,46.0,1.0,7.0,59,136,59
125,2019-disasters-2024-q1.pdf,2019_Disasters_Performance,2019-disasters,2024,1,85,485060,2026-01-29 18:43:40.189003,Q1 2024,22100000.0,193825142.29,6763509170000.0,0.0,182008000.0,42.0,328.0,130.0,89.0,110.0,77037712.82,597568887.24,6763624107914.62,0.0,468972294.28000003,121.0,5.0,146.0,26.0,1.0,25.0,3.0,65.0,0.0,4.0,8.0,702.0,3.0,4.0,414.0,13.0,47.0,11.0,62.0,6.0,0.0,4.0,3.0,21.0,1.0,6.0,41,82,41
147,drgr-hh57m-2024-q1.pdf,Harvey_57M_ActionPlan,hh57m,2024,1,34,134228,2026-01-29 18:44:50.247028,Q1 2024,57800000.0,57800000.0,,,,23.0,1.0,,,1.0,71579733.15,57800000.0,,,,81.0,1.0,607.0,17.0,0.0,4.0,1.0,15.0,0.0,1.0,3.0,60.0,2.0,2.0,322.0,5.0,60.0,28.0,7.0,8.0,0.0,3.0,0.0,76.0,1.0,0.0,16,32,16
184,hh57m-2024-q1.pdf,Harvey_57M_Performance,hh57m,2024,1,33,149540,2026-01-29 18:45:21.919632,Q1 2024,57800000.0,57800000.0,6912557470000.0,475133.0,46256663.11,31.0,139.0,47.0,40.0,47.0,124119356.5,364628893.95,12349265606375.32,481273.88,181700028.69,67.0,1.0,632.0,12.0,0.0,4.0,2.0,16.0,0.0,1.0,3.0,305.0,2.0,2.0,185.0,11.0,21.0,6.0,9.0,5.0,0.0,3.0,0.0,95.0,1.0,4.0,15,30,15
196,drgr-h5b-2024-q1.pdf,Harvey_5B_ActionPlan,h5b,2024,1,1367,3740232,2026-01-29 18:51:22.032642,Q1 2024,205499697.76,,,,5676390000.0,64.0,,,,215.0,312850760.71,,,,12293251844.0,3093.0,25.0,3746.0,398.0,62.0,614.0,0.0,1399.0,1.0,37.0,153.0,4727.0,17.0,12.0,12472.0,71.0,1986.0,356.0,406.0,33.0,0.0,125.0,0.0,1318.0,1.0,65.0,587,1346,547
236,h5b-2024-q1.pdf,Harvey_5B_Performance,h5b,2024,1,446,1394132,2026-01-29 19:11:58.175709,Q1 2024,5676390000.0,3.4241886417e+17,298766453590000.0,8208.08,3.4241886417e+17,276.0,1908.0,1260.0,513.0,5949.0,9127203249.56,3.424188769943534e+17,324210036396533.3,8762.39,3.4241889537983744e+17,889.0,16.0,2407.0,94.0,7.0,188.0,1.0,573.0,1.0,11.0,44.0,10134.0,30.0,10.0,3694.0,86.0,449.0,171.0,186.0,24.0,0.0,9.0,0.0,456.0,1.0,41.0,217,436,192
302,ike-2024-q1.pdf,Hurricane_Ike,ike,2024,1,142,459569,2026-01-29 19:40:43.292880,Q1 2024,3122270146.86,3113472856.0,5111955310000.0,612353.97,3400000000.0,85.0,598.0,238.0,140.0,104.0,3338740976.9,3390122732.73,17044907346641.61,1009861.39,13750753352.41,582.0,2.0,351.0,52.0,7.0,171.0,1.0,290.0,0.0,9.0,45.0,1626.0,40.0,24.0,753.0,43.0,100.0,9.0,1.0,75.0,0.0,28.0,1.0,206.0,0.0,19.0,67,134,67
368,drgr-mit-2024-q1.pdf,Mitigation_ActionPlan,mit,2024,1,1146,3755728,2026-01-29 19:41:32.491200,Q1 2024,4297189000.0,,,,4301841000.0,103.0,,,,285.0,4317974010.16,,,,12914939572.0,3957.0,0.0,784.0,149.0,18.0,372.0,0.0,755.0,0.0,174.0,55.0,3156.0,45.0,42.0,14352.0,138.0,603.0,281.0,69.0,514.0,0.0,0.0,129.0,991.0,0.0,18.0,340,1131,340
387,mit-2024-q1.pdf,Mitigation_Performance,mit,2024,1,376,1171664,2026-01-29 19:45:03.709558,Q1 2024,4301841000.0,7944092820000000.0,8125526210000.0,0.0,2105622610.0,185.0,1726.0,1076.0,382.0,4973.0,5238141495.41,2.3113433929024776e+16,31719061075195.64,0.0,9536836163.22,609.0,1.0,417.0,105.0,11.0,261.0,7.0,423.0,0.0,59.0,40.0,8684.0,24.0,12.0,3630.0,44.0,315.0,600.0,50.0,9.0,0.0,0.0,0.0,211.0,0.0,9.0,184,368,183
436,wf1-2024-q1.pdf,Wildfire_I,wf1,2024,1,9,84070,2026-01-29 19:45:37.026683,Q1 2024,31319686.0,31319686.0,6108601380000.0,0.0,28277318.29,8.0,29.0,17.0,6.0,25.0,102850220.74,81198568.14,6108607212891.17,0.0,58564624.34,28.0,2.0,18.0,0.0,0.0,4.0,2.0,8.0,0.0,6.0,4.0,87.0,3.0,1.0,81.0,3.0,21.0,2.0,0.0,12.0,0.0,6.0,0.0,23.0,0.0,0.0,3,6,3
18,15f-2024-q2.pdf,2015_Floods,15f,2024,2,81,261937,2026-01-29 18:39:42.940027,Q2 2024,74568000.0,74568000.0,4886040540000.0,1858.83,315609790.0,51.0,297.0,110.0,103.0,116.0,257114442.85,118760130.17,11110628934054.25,1858.83,948131270.43,178.0,1.0,211.0,1.0,2.0,45.0,5.0,71.0,0.0,1.0,4.0,728.0,2.0,6.0,375.0,18.0,55.0,3.0,12.0,10.0,0.0,2.0,0.0,108.0,0.0,3.0,39,78,39
51,16f-2024-q2.pdf,2016_Floods,16f,2024,2,86,264527,2026-01-29 18:41:04.892157,Q2 2024,238895000.0,238895000.0,5398526770000.0,10635.06,559991968.0,55.0,331.0,114.0,89.0,70.0,411243717.25,420507585.37,10098774162761.1,13085.369999999999,1593369278.1,200.0,3.0,475.0,1.0,3.0,11.0,3.0,78.0,0.0,2.0,1.0,732.0,3.0,4.0,363.0,19.0,46.0,2.0,5.0,2.0,0.0,1.0,1.0,120.0,0.0,2.0,41,82,38
71,drgr-2018-floods-2024-q2.pdf,2018_Floods_ActionPlan,2018-floods,2024,2,77,279877,2026-01-29 18:41:37.379002,Q2 2024,46400000.0,,,,72913000.0,8.0,,,,28.0,93024533.86,,,,195848166.93,176.0,2.0,86.0,23.0,1.0,17.0,1.0,26.0,0.0,15.0,11.0,249.0,1.0,0.0,755.0,10.0,148.0,26.0,54.0,1.0,0.0,10.0,1.0,3.0,0.0,4.0,30,74,30
92,2018-floods-2024-q2.pdf,2018_Floods_Performance,2018-floods,2024,2,42,190542,2026-01-29 18:42:08.914119,Q2 2024,72913000.0,28001805.48,22614089.53,229204.02,72913000.0,28.0,199.0,103.0,46.0,566.0,343641354.44,150246719.65,61475594.06,229204.02,454740186.68,96.0,3.0,83.0,2.0,0.0,14.0,2.0,25.0,0.0,0.0,6.0,1003.0,3.0,0.0,577.0,11.0,18.0,8.0,51.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,19,38,19
