activity_id,document_id,header_page,page_number,measure_raw,measure,canonical_measure,this_period,low_actual,low_expected,mod_actual,mod_expected,total_actual,total_expected,post1,post2,post3,lmi_percent
276:690,276,690,691,Persons,persons,persons,0.0,0,0,1328,1328,5741,5741,0.0,0.0,23.13,23.13
276:692,276,692,693,Persons,persons,persons,0.0,0,0,2372,2372,9094,9094,0.0,0.0,26.08,26.08
276:694,276,694,695,Persons,persons,persons,0.0,0,0,269,269,1538,1538,0.0,0.0,17.49,17.49
276:696,276,696,697,Persons,persons,persons,0.0,0,0,269,269,1538,1538,0.0,0.0,17.49,17.49
276:698,276,698,699,Persons,persons,persons,0.0,0,0,269,269,1538,1538,0.0,0.0,17.49,17.49
276:700,276,700,701,Persons,persons,persons,0.0,0,0,269,269,1538,1538,0.0,0.0,17.49,17.49
276:702,276,702,703,Persons,persons,persons,0.0,0,0,269,269,1538,1538,0.0,0.0,17.49,17.49
276:704,276,704,705,Persons,persons,persons,0.0,0,0,5932,5932,10031,10031,0.0,0.0,59.14,59.14
276:706,276,706,707,Persons,persons,persons,0.0,0,0,5932,5932,10031,10031,0.0,0.0,59.14,59.14
276:708,276,708,709,Persons,persons,persons,0.0,0,0,2213,2213,15453,15453,0.0,0.0,14.32,14.32
276:710,276,710,711,Persons,persons,persons,0.0,0,0,2213,2213,15453,15453,0.0,0.0,14.32,14.32
276:712,276,712,713,Persons,persons,persons,0.0,0,0,9326,9326,31662,31662,0.0,0.0,29.45,29.17
276:714,276,714,715,Persons,persons,persons,0.0,0,0,9326,9326,31662,31662,0.0,0.0,29.45,41.19
276:716,276,716,717,Persons,persons,persons,0.0,0,0,467,467,849,849,0.0,0.0,55.01,55.01
276:718,276,718,719,Persons,persons,persons,0.0,0,0,1087,1087,2067,2067,0.0,0.0,52.59,52.59
276:720,276,720,721,Persons,persons,persons,0.0,0,0,1087,1087,2067,2067,0.0,0.0,52.59,52.59
276:722,276,722,723,Persons,persons,persons,0.0,0,0,1087,1087,2067,2067,0.0,0.0,52.59,52.59
276:753,276,753,754,Persons,persons,persons,0.0,0,0,727,727,1295,1295,0.0,0.0,56.14,754.0
276:755,276,755,756,Persons,persons,persons,0.0,0,0,417,417,812,812,0.0,0.0,51.35,756.0
276:757,276,757,758,Persons,persons,persons,0.0,0,0,778,778,1085,1085,0.0,0.0,71.71,758.0
276:759,276,759,760,Persons,persons,persons,0.0,0,0,778,778,1085,1085,0.0,0.0,71.71,760.0
276:761,276,761,762,Persons,persons,persons,0.0,0,0,2421,2421,3920,3920,0.0,0.0,61.76,762.0
276:763,276,763,764,Persons,persons,persons,0.0,0,0,1028,1028,1703,1703,0.0,0.0,60.36,764.0
276:765,276,765,766,Persons,persons,persons,0.0,0,0,515,515,941,941,0.0,0.0,54.73,766.0
276:767,276,767,768,Persons,persons,persons,0.0,0,0,4273,4273,7344,7344,0.0,0.0,58.18,768.0
276:771,276,771,772,Persons,persons,persons,0.0,0,0,70,70,95,95,0.0,0.0,73.68,
276:783,276,783,784,Persons,persons,persons,0.0,0,0,0,630,1,930,0.0,0.0,0.0,784.0
276:785,276,785,786,Persons,persons,persons,0.0,0,0,58,58,62,62,0.0,0.0,93.55,
276:787,276,787,788,Persons,persons,persons,0.0,0,0,53,53,58,58,0.0,0.0,91.38,
276:789,276,789,790,Persons,persons,persons,0.0,0,0,25,25,25,25,0.0,0.0,100.0,
276:791,276,791,792,Persons,persons,persons,0.0,0,0,1044,1044,1996,1996,0.0,0.0,52.3,792.0
276:797,276,797,798,Persons,persons,persons,0.0,0,0,7460,7460,13781,13781,0.0,0.0,54.13,798.0
276:799,276,799,800,Persons,persons,persons,0.0,0,0,7460,7460,13781,13781,0.0,0.0,54.13,800.0
276:811,276,811,812,Persons,persons,persons,0.0,0,0,51,51,83,83,0.0,0.0,61.45,812.0
276:813,276,813,814,Persons,persons,persons,0.0,0,0,239,239,432,432,0.0,0.0,55.32,814.0
276:816,276,816,817,Persons,persons,persons,0.0,0,0,0,604,1,964,0.0,0.0,0.0,817.0
276:870,276,870,871,Persons,persons,persons,0.0,0,0,3650,3650,5678,5678,0.0,0.0,64.28,871.0
276:872,276,872,873,Persons,persons,persons,0.0,0,0,3056,3056,4641,4641,0.0,0.0,65.85,873.0
276:898,276,898,899,Persons,persons,persons,0.0,0,0,981,981,1056,1056,0.0,0.0,92.9,899.0
276:900,276,900,901,Persons,persons,persons,0.0,0,0,981,981,1056,1056,0.0,0.0,92.9,901.0
276:906,276,906,907,Persons,persons,persons,0.0,0,0,373,373,533,533,0.0,0.0,69.98,
276:908,276,908,909,Persons,persons,persons,0.0,0,0,299,299,315,315,0.0,0.0,94.92,
276:910,276,910,911,Persons,persons,persons,0.0,0,0,97,97,136,136,0.0,0.0,71.32,
276:912,276,912,913,Persons,persons,persons,0.0,0,0,40,40,52,52,0.0,0.0,76.92,
276:914,276,914,915,Persons,persons,persons,0.0,0,0,234,234,272,272,0.0,0.0,86.03,
276:916,276,916,917,Persons,persons,persons,0.0,0,0,299,299,315,315,0.0,0.0,94.92,
276:918,276,918,919,Persons,persons,persons,0.0,0,0,407,407,460,460,0.0,0.0,88.48,
276:920,276,920,921,Persons,persons,persons,0.0,0,0,210,210,244,244,0.0,0.0,86.07,
276:966,276,966,967,Persons,persons,persons,0.0,0,0,19430,19430,32448,32448,0.0,0.0,59.88,
276:970,276,970,971,Persons,persons,persons,0.0,0,0,11470,11470,21489,21489,0.0,0.0,53.38,971.0
276:972,276,972,973,Persons,persons,persons,0.0,0,0,9369,9369,18017,18017,0.0,0.0,52.0,
276:974,276,974,975,Persons,persons,persons,0.0,0,0,549,549,783,783,0.0,0.0,70.11,975.0
276:976,276,976,977,Persons,persons,persons,0.0,0,0,8827,8827,12694,12694,0.0,0.0,69.54,977.0
276:978,276,978,979,Persons,persons,persons,0.0,0,0,11,11,11,11,0.0,0.0,100.0,
276:980,276,980,981,Persons,persons,persons,0.0,0,0,195,195,195,195,0.0,0.0,100.0,
276:982,276,982,983,Persons,persons,persons,0.0,0,0,155,155,191,191,0.0,0.0,81.15,
276:984,276,984,985,Persons,persons,persons,0.0,0,0,450,450,489,489,0.0,0.0,92.02,
276:986,276,986,987,Persons,persons,persons,0.0,0,0,74,74,99,99,0.0,0.0,74.75,
276:988,276,988,989,Persons,persons,persons,0.0,0,0,41,41,55,55,0.0,0.0,74.55,
276:990,276,990,991,Persons,persons,persons,0.0,0,0,599,599,810,810,0.0,0.0,73.95,991.0
276:998,276,998,999,Persons,persons,persons,0.0,0,0,269,269,1137,1137,0.0,0.0,23.66,999.0
276:1000,276,1000,1001,Persons,persons,persons,0.0,0,0,592,592,853,853,0.0,0.0,69.4,
276:1002,276,1002,1003,Persons,persons,persons,0.0,0,0,153,153,510,510,0.0,0.0,30.0,1003.0
276:1004,276,1004,1005,Persons,persons,persons,0.0,0,0,243,243,1291,1291,0.0,0.0,18.82,1005.0
276:1006,276,1006,1007,Persons,persons,persons,0.0,0,0,536,536,1222,1222,0.0,0.0,43.86,1007.0
276:1008,276,1008,1009,Persons,persons,persons,0.0,0,0,345,345,1020,1020,0.0,0.0,33.82,1009.0
276:1020,276,1020,1021,Persons,persons,persons,0.0,0,0,21,21,21,21,0.0,0.0,100.0,
276:1022,276,1022,1023,Persons,persons,persons,0.0,0,0,36,36,36,36,0.0,0.0,100.0,1023.0
276:1024,276,1024,1025,Persons,persons,persons,0.0,0,0,838,838,1184,1184,0.0,0.0,70.78,1025.0
276:1026,276,1026,1027,Persons,persons,persons,0.0,0,0,838,838,1184,1184,0.0,0.0,70.78,1027.0
276:1032,276,1032,1033,Persons,persons,persons,0.0,0,0,31419,31419,77429,77429,0.0,0.0,40.58,1033.0
276:1034,276,1034,1035,Persons,persons,persons,0.0,0,0,216,216,670,670,0.0,0.0,32.24,
276:1076,276,1076,1077,Persons,persons,persons,0.0,0,0,840,840,1617,1617,0.0,0.0,51.95,1077.0
276:1082,276,1082,1083,Persons,persons,persons,0.0,0,0,261,261,1187,1187,0.0,0.0,21.99,1083.0
276:1086,276,1086,1087,Persons,persons,persons,0.0,0,0,70,70,89,89,0.0,0.0,78.65,
276:1088,276,1088,1089,Persons,persons,persons,0.0,0,0,26,26,29,29,0.0,0.0,89.66,
276:1090,276,1090,1091,Persons,persons,persons,0.0,0,0,20,20,25,25,0.0,0.0,80.0,
276:1094,276,1094,1095,Persons,persons,persons,0.0,0,0,3665,3665,6489,6489,0.0,0.0,56.48,1095.0
276:1096,276,1096,1097,Persons,persons,persons,0.0,0,0,3665,3665,6489,6489,0.0,0.0,56.48,1097.0
276:1098,276,1098,1099,Persons,persons,persons,0.0,0,0,3665,3665,6489,6489,0.0,0.0,56.48,1099.0
276:1100,276,1100,1101,Persons,persons,persons,0.0,0,0,3665,3665,6489,6489,0.0,0.0,56.48,1101.0
276:1102,276,1102,1103,Persons,persons,persons,0.0,0,0,3665,3665,6489,6489,0.0,0.0,56.48,1103.0
276:1104,276,1104,1105,Persons,persons,persons,0.0,0,0,3665,3665,6489,6489,0.0,0.0,56.48,1105.0
276:1106,276,1106,1107,Persons,persons,persons,0.0,0,0,3665,3665,6489,6489,0.0,0.0,56.48,1107.0
276:1108,276,1108,1109,Persons,persons,persons,0.0,0,0,14,14,14,14,0.0,0.0,100.0,
276:1110,276,1110,1111,Persons,persons,persons,0.0,0,0,12,12,12,12,0.0,0.0,100.0,
276:1112,276,1112,1113,Persons,persons,persons,0.0,0,0,26,26,26,26,0.0,0.0,100.0,
276:1114,276,1114,1115,Persons,persons,persons,0.0,0,0,603,603,1000,1000,0.0,0.0,60.3,1115.0
276:1116,276,1116,1117,Persons,persons,persons,0.0,0,0,1930,1930,4077,4077,0.0,0.0,47.34,1117.0
276:1118,276,1118,1119,Persons,persons,persons,0.0,0,0,2533,2533,5698,5698,0.0,0.0,44.45,1119.0
276:1122,276,1122,1123,Persons,persons,persons,0.0,0,0,2335,2335,4429,4429,0.0,0.0,52.72,1123.0
276:1140,276,1140,1141,Persons,persons,persons,0.0,0,0,923,923,1275,1275,0.0,0.0,72.39,1141.0
276:1144,276,1144,1145,Persons,persons,persons,0.0,0,0,2167,2167,3435,3435,0.0,0.0,63.09,1145.0
276:1146,276,1146,1147,Persons,persons,persons,0.0,0,0,2064,2064,5429,5429,0.0,0.0,38.02,1147.0
276:1148,276,1148,1149,Persons,persons,persons,0.0,0,0,921,921,1679,1679,0.0,0.0,54.85,1149.0
276:1150,276,1150,1151,Persons,persons,persons,0.0,0,0,1378,1378,2184,2184,0.0,0.0,63.1,1151.0
276:1152,276,1152,1153,Persons,persons,persons,0.0,0,0,1037,1037,1664,1664,0.0,0.0,62.32,1153.0
276:1206,276,1206,1207,Persons,persons,persons,0.0,0,0,472,472,791,791,0.0,0.0,59.67,1207.0
276:1210,276,1210,1211,Persons,persons,persons,0.0,0,0,664,664,1245,1245,0.0,0.0,53.33,1211.0
276:1214,276,1214,1215,Persons,persons,persons,0.0,0,0,40,40,40,40,0.0,0.0,100.0,
276:1218,276,1218,1219,Persons,persons,persons,0.0,0,0,381,381,800,800,0.0,0.0,47.63,1219.0
276:1253,276,1253,1254,Persons,persons,persons,0.0,0,0,493,493,1115,1115,0.0,0.0,44.22,1254.0
276:1261,276,1261,1262,Persons,persons,persons,0.0,0,0,3698,3698,6211,6211,0.0,0.0,59.54,
276:1266,276,1266,1267,Persons,persons,persons,0.0,0,0,15,15,18,18,0.0,0.0,83.33,
276:1268,276,1268,1269,Persons,persons,persons,0.0,0,0,34,34,47,47,0.0,0.0,72.34,
276:1270,276,1270,1271,Persons,persons,persons,0.0,0,0,15,15,15,15,0.0,0.0,100.0,
276:1272,276,1272,1273,Persons,persons,persons,0.0,0,0,75,75,93,93,0.0,0.0,80.65,
276:1274,276,1274,1275,Persons,persons,persons,0.0,0,0,20,20,24,24,0.0,0.0,83.33,
276:1288,276,1288,1289,Persons,persons,persons,0.0,0,0,8783,8783,20191,20191,0.0,0.0,43.5,1289.0
276:1290,276,1290,1291,Persons,persons,persons,0.0,0,0,2458,2458,6713,6713,0.0,0.0,36.62,
276:1292,276,1292,1293,Persons,persons,persons,0.0,0,0,1053,1053,2637,2637,0.0,0.0,39.93,1293.0
276:1294,276,1294,1295,Persons,persons,persons,0.0,0,0,1555,1555,3688,3688,0.0,0.0,42.16,1295.0
276:1296,276,1296,1297,Persons,persons,persons,0.0,0,0,1052,1052,2083,2083,0.0,0.0,50.5,1297.0
276:1318,276,1318,1319,Persons,persons,persons,0.0,0,0,445,445,935,935,0.0,0.0,47.59,1319.0
276:1320,276,1320,1321,Persons,persons,persons,0.0,0,0,209,209,394,394,0.0,0.0,53.05,1321.0
276:1338,276,1338,1339,Persons,persons,persons,0.0,0,0,1044,1044,1996,1996,0.0,0.0,52.3,1339.0
276:1348,276,1348,1349,Persons,persons,persons,0.0,0,0,129,129,297,297,0.0,0.0,43.43,1349.0
276:1358,276,1358,1359,Persons,persons,persons,0.0,0,0,0,0,7626,7626,0.0,0.0,0.0,1359.0
276:1372,276,1372,1373,Persons,persons,persons,0.0,0,0,307,307,559,559,0.0,0.0,54.92,
276:1374,276,1374,1375,Persons,persons,persons,0.0,0,0,307,307,559,559,0.0,0.0,54.92,
276:1384,276,1384,1385,Persons,persons,persons,0.0,0,0,180,180,283,283,0.0,0.0,63.6,
276:1388,276,1388,1389,Persons,persons,persons,0.0,0,0,265,265,424,424,0.0,0.0,62.5,
276:1390,276,1390,1391,Persons,persons,persons,0.0,0,0,1769,1769,2796,2796,0.0,0.0,63.27,1391.0
276:1402,276,1402,1403,Persons,persons,persons,0.0,0,0,24425,24425,54683,54683,0.0,0.0,44.67,1403.0
276:1404,276,1404,1405,Persons,persons,persons,0.0,0,0,215,215,1349,1349,0.0,0.0,15.94,1405.0
276:1406,276,1406,1407,Persons,persons,persons,0.0,0,0,454,454,881,881,0.0,0.0,51.53,1407.0
276:1408,276,1408,1409,Persons,persons,persons,0.0,0,0,952,952,2080,2080,0.0,0.0,45.77,1409.0
276:1410,276,1410,1411,Persons,persons,persons,0.0,0,0,391,391,1106,1106,0.0,0.0,35.35,1411.0
276:1412,276,1412,1413,Persons,persons,persons,0.0,0,0,678,678,1615,1615,0.0,0.0,41.98,
276:1414,276,1414,1415,Persons,persons,persons,0.0,0,0,370,370,781,781,0.0,0.0,47.38,1415.0
276:1416,276,1416,1417,Persons,persons,persons,0.0,0,0,18,18,22,22,0.0,0.0,81.82,
276:1418,276,1418,1419,Persons,persons,persons,0.0,0,0,56,56,60,60,0.0,0.0,93.33,
276:1420,276,1420,1421,Persons,persons,persons,0.0,0,0,3,3,3,3,0.0,0.0,100.0,
276:1422,276,1422,1423,Persons,persons,persons,0.0,0,0,126,126,132,132,0.0,0.0,95.45,
276:1424,276,1424,1425,Persons,persons,persons,0.0,0,0,513,513,1415,1415,0.0,0.0,36.25,1425.0
276:1428,276,1428,1429,Persons,persons,persons,0.0,0,0,511,511,1176,1176,0.0,0.0,43.45,1429.0
276:1436,276,1436,1437,Persons,persons,persons,0.0,0,0,429,429,939,939,0.0,0.0,45.69,1437.0
276:1438,276,1438,1439,Persons,persons,persons,0.0,0,0,429,429,939,939,0.0,0.0,45.69,1439.0
276:1440,276,1440,1441,Persons,persons,persons,0.0,0,0,429,429,939,939,0.0,0.0,45.69,1441.0
276:1442,276,1442,1443,Persons,persons,persons,0.0,0,0,60,60,84,84,0.0,0.0,71.43,
276:1444,276,1444,1445,Persons,persons,persons,0.0,0,0,317,317,591,591,0.0,0.0,53.64,1445.0
276:1478,276,1478,1479,Persons,persons,persons,0.0,0,0,149,149,174,174,0.0,0.0,85.63,
276:1480,276,1480,1481,Persons,persons,persons,0.0,0,0,1250,1250,1585,1585,0.0,0.0,78.86,1481.0
276:1482,276,1482,1483,Persons,persons,persons,0.0,0,0,3624,3624,8291,8291,0.0,0.0,43.71,1483.0
276:1484,276,1484,1485,Persons,persons,persons,0.0,0,0,671,671,1294,1294,0.0,0.0,51.85,1485.0
276:1486,276,1486,1487,Persons,persons,persons,0.0,0,0,3624,3624,8291,8291,0.0,0.0,43.71,1487.0
276:1499,276,1499,1500,Persons,persons,persons,0.0,0,0,3838,3838,8705,8705,0.0,0.0,44.09,1500.0
276:1502,276,1502,1503,Persons,persons,persons,0.0,0,0,701,701,1451,1451,0.0,0.0,48.31,1503.0
276:1504,276,1504,1505,Persons,persons,persons,0.0,0,0,576,576,946,946,0.0,0.0,60.89,1505.0
276:1506,276,1506,1507,Persons,persons,persons,0.0,0,0,504,504,885,885,0.0,0.0,56.95,1507.0
276:1508,276,1508,1509,Persons,persons,persons,0.0,0,0,554,554,1019,1019,0.0,0.0,54.37,1509.0
276:1510,276,1510,1511,Persons,persons,persons,0.0,0,0,873,873,1540,1540,0.0,0.0,56.69,1511.0
276:1512,276,1512,1513,Persons,persons,persons,0.0,0,0,1492,1492,2229,2229,0.0,0.0,66.94,1513.0
276:1514,276,1514,1515,Persons,persons,persons,0.0,0,0,621,621,1203,1203,0.0,0.0,51.62,1515.0
276:1516,276,1516,1517,Persons,persons,persons,0.0,0,0,618,918,2012,2012,0.0,0.0,30.72,1517.0
276:1518,276,1518,1519,Persons,persons,persons,0.0,0,0,1013,1013,1992,1992,0.0,0.0,50.85,1519.0
276:1520,276,1520,1521,Persons,persons,persons,0.0,0,0,705,705,1410,1410,0.0,0.0,50.0,1521.0
276:1522,276,1522,1523,Persons,persons,persons,0.0,0,0,465,465,813,813,0.0,0.0,57.2,1523.0
276:1524,276,1524,1525,Persons,persons,persons,0.0,0,0,1288,1288,2062,2062,0.0,0.0,62.46,1525.0
276:1530,276,1530,1531,Persons,persons,persons,0.0,0,0,10777,10777,24844,24844,0.0,0.0,43.38,1531.0
276:1532,276,1532,1533,Persons,persons,persons,0.0,0,0,10777,10777,24844,24844,0.0,0.0,43.38,1533.0
276:1536,276,1536,1537,Persons,persons,persons,0.0,0,0,794,794,1667,1667,0.0,0.0,47.63,1537.0
276:1544,276,1544,1545,Persons,persons,persons,0.0,0,0,0,0,233,233,0.0,0.0,0.0,1545.0
276:1546,276,1546,1547,Persons,persons,persons,0.0,0,0,0,0,233,233,0.0,0.0,0.0,1547.0
276:1550,276,1550,1551,Persons,persons,persons,0.0,0,0,59,59,64,64,0.0,0.0,92.19,
276:1558,276,1558,1559,Persons,persons,persons,0.0,0,0,63,63,1016,1016,0.0,0.0,6.2,1559.0
276:1560,276,1560,1561,Persons,persons,persons,0.0,0,0,723,723,1124,1124,0.0,0.0,64.32,1561.0
276:1562,276,1562,1563,Persons,persons,persons,0.0,0,0,348,348,592,592,0.0,0.0,58.78,1563.0
276:1564,276,1564,1565,Persons,persons,persons,0.0,0,0,1514,1514,2684,2684,0.0,0.0,56.41,
276:1566,276,1566,1567,Persons,persons,persons,0.0,0,0,1514,1514,2684,2684,0.0,0.0,56.41,1567.0
276:1568,276,1568,1569,Persons,persons,persons,0.0,0,0,593,593,619,619,0.0,0.0,95.8,
276:1578,276,1578,1579,Persons,persons,persons,0.0,0,0,1212,1212,2927,2927,0.0,0.0,41.41,1579.0
276:1580,276,1580,1581,Persons,persons,persons,0.0,0,0,491,491,1748,1748,0.0,0.0,28.09,1581.0
276:1582,276,1582,1583,Persons,persons,persons,0.0,0,0,183,183,638,638,0.0,0.0,28.68,1583.0
276:1584,276,1584,1585,Persons,persons,persons,0.0,0,0,513,513,1295,1295,0.0,0.0,39.61,1585.0
276:1586,276,1586,1587,Persons,persons,persons,0.0,0,0,549,549,982,982,0.0,0.0,55.91,1587.0
276:1588,276,1588,1589,Persons,persons,persons,0.0,0,0,833,833,2047,2047,0.0,0.0,40.69,1589.0
276:1590,276,1590,1591,Persons,persons,persons,0.0,0,0,584,584,1289,1289,0.0,0.0,45.31,1591.0
276:1592,276,1592,1593,Persons,persons,persons,0.0,0,0,264,264,596,596,0.0,0.0,44.3,1593.0
276:1594,276,1594,1595,Persons,persons,persons,0.0,0,0,1003,1003,1751,1751,0.0,0.0,57.28,1595.0
276:1596,276,1596,1597,Persons,persons,persons,0.0,0,0,452,452,1097,1097,0.0,0.0,41.2,1597.0
276:1598,276,1598,1599,Persons,persons,persons,0.0,0,0,258,258,294,294,0.0,0.0,87.76,
276:1600,276,1600,1601,Persons,persons,persons,0.0,0,0,66,66,96,96,0.0,0.0,68.75,
276:1602,276,1602,1603,Persons,persons,persons,0.0,0,0,174,174,285,285,0.0,0.0,61.05,
276:1604,276,1604,1605,Persons,persons,persons,0.0,0,0,204,204,336,336,0.0,0.0,60.71,
276:1608,276,1608,1609,Persons,persons,persons,0.0,0,0,282,282,1075,1075,0.0,0.0,26.23,1609.0
276:1610,276,1610,1611,Persons,persons,persons,0.0,0,0,12,12,53,53,0.0,0.0,22.64,
276:1676,276,1676,1677,Persons,persons,persons,0.0,0,0,2894,2894,8833,8833,0.0,0.0,32.76,1677.0
276:1678,276,1678,1679,Persons,persons,persons,0.0,0,0,1003,1003,2273,2273,0.0,0.0,44.13,1679.0
276:1680,276,1680,1681,Persons,persons,persons,0.0,0,0,1003,1003,2273,2273,0.0,0.0,44.13,1681.0
276:1692,276,1692,1693,Persons,persons,persons,0.0,0,0,0,49,293,95,0.0,0.0,0.0,1693.0
276:1700,276,1700,1701,Persons,persons,persons,0.0,0,0,269,269,1538,1538,0.0,0.0,17.49,1701.0
276:1706,276,1706,1707,Persons,persons,persons,0.0,0,0,946,946,1816,1816,0.0,0.0,52.09,1707.0
276:1708,276,1708,1709,Persons,persons,persons,0.0,0,0,6791,6791,10584,10584,0.0,0.0,64.16,1709.0
276:1710,276,1710,1711,Persons,persons,persons,0.0,0,0,6791,6791,10584,10584,0.0,0.0,64.16,1711.0
276:1712,276,1712,1713,Persons,persons,persons,0.0,0,0,11470,11470,21489,21489,0.0,0.0,53.38,1713.0
276:1714,276,1714,1715,Persons,persons,persons,0.0,0,0,9369,9369,18017,18017,0.0,0.0,52.0,
276:1722,276,1722,1723,Persons,persons,persons,0.0,0,0,12921,12921,31487,31487,0.0,0.0,41.04,1723.0
276:1724,276,1724,1725,Persons,persons,persons,0.0,0,0,12921,12921,31487,31487,0.0,0.0,41.04,1725.0
276:1726,276,1726,1727,Persons,persons,persons,0.0,0,0,12921,12921,31487,31487,0.0,0.0,41.04,1727.0
276:1730,276,1730,1731,Persons,persons,persons,0.0,0,0,267,150,401,401,0.0,0.0,66.58,
276:1732,276,1732,1733,Persons,persons,persons,0.0,0,0,1132,1132,2892,2892,0.0,0.0,39.14,1733.0
276:1734,276,1734,1735,Persons,persons,persons,0.0,0,0,5192,5192,11161,11161,0.0,0.0,46.52,1735.0
276:1736,276,1736,1737,Persons,persons,persons,0.0,0,0,46,46,67,67,0.0,0.0,68.66,
276:1738,276,1738,1739,Persons,persons,persons,0.0,0,0,165,165,269,269,0.0,0.0,61.34,
276:1740,276,1740,1741,Households,households,households,0.0,3,0,2,5,5,5,0.0,0.0,100.0,
276:1742,276,1742,1743,Persons,persons,persons,0.0,0,0,85,85,107,107,0.0,0.0,79.44,
276:1744,276,1744,1745,Persons,persons,persons,0.0,0,0,495,495,1137,1137,0.0,0.0,43.54,1745.0
276:1746,276,1746,1747,Persons,persons,persons,0.0,0,0,495,495,1137,1137,0.0,0.0,43.54,1747.0
276:1748,276,1748,1749,Persons,persons,persons,0.0,0,0,495,495,1137,1137,0.0,0.0,43.54,1749.0
276:1750,276,1750,1751,Persons,persons,persons,0.0,0,0,223,223,546,546,0.0,0.0,40.84,
276:1752,276,1752,1753,Persons,persons,persons,0.0,0,0,316,0,987,987,0.0,0.0,32.02,1753.0
276:1754,276,1754,1755,Persons,persons,persons,0.0,0,0,97,97,103,103,0.0,0.0,94.17,
276:1756,276,1756,1757,Persons,persons,persons,0.0,0,0,97,97,103,103,0.0,0.0,94.17,
276:1758,276,1758,1759,Persons,persons,persons,0.0,0,0,60,60,93,93,0.0,0.0,64.52,
276:1766,276,1766,1767,Persons,persons,persons,0.0,0,0,20439,20439,35797,35797,0.0,0.0,57.1,1767.0
276:1770,276,1770,1771,Persons,persons,persons,0.0,0,0,4511,4511,15661,15661,0.0,0.0,28.8,1771.0
276:1773,276,1773,1774,Persons,persons,persons,0.0,0,0,337,337,1100,1100,0.0,0.0,30.64,1774.0
276:1775,276,1775,1776,Persons,persons,persons,0.0,0,0,471,471,904,904,0.0,0.0,52.1,1776.0
276:1777,276,1777,1778,Persons,persons,persons,0.0,0,0,2975,2975,4461,4461,0.0,0.0,66.69,1778.0
276:1779,276,1779,1780,Persons,persons,persons,0.0,0,0,11831,11831,35934,35934,0.0,0.0,32.92,
276:1781,276,1781,1782,Persons,persons,persons,0.0,0,0,217,217,260,260,0.0,0.0,83.46,
276:1789,276,1789,1790,Persons,persons,persons,0.0,0,0,87,87,134,134,0.0,0.0,64.93,
276:1791,276,1791,1792,Persons,persons,persons,0.0,0,0,87,87,134,134,0.0,0.0,64.93,
276:1793,276,1793,1794,Persons,persons,persons,0.0,0,0,87,87,134,134,0.0,0.0,64.93,
276:1803,276,1803,1804,Persons,persons,persons,0.0,0,0,2696,2696,5149,5149,0.0,0.0,52.36,1804.0
276:1805,276,1805,1806,Persons,persons,persons,0.0,0,0,2926,2926,6311,6311,0.0,0.0,46.36,1806.0
276:1807,276,1807,1808,Persons,persons,persons,0.0,0,0,2926,2926,6311,6311,0.0,0.0,46.36,1808.0
276:1809,276,1809,1810,Persons,persons,persons,0.0,0,0,816,816,1821,1821,0.0,0.0,44.81,1810.0
276:1811,276,1811,1812,Persons,persons,persons,0.0,0,0,64,64,77,77,0.0,0.0,83.12,
276:1813,276,1813,1814,Persons,persons,persons,0.0,0,0,136,136,240,240,0.0,0.0,56.67,
276:1815,276,1815,1816,Persons,persons,persons,0.0,0,0,46,46,84,84,0.0,0.0,54.76,
276:1817,276,1817,1818,Persons,persons,persons,0.0,0,0,638,638,1213,1213,0.0,0.0,52.6,
