model_id,topic_index,topic_label,category,disaster_code,year,quarter,n_chunks,n_documents
5,17,street / road / shall,Wildfire_I,wf1,2016,3,1,1
5,17,street / road / shall,Wildfire_I,wf1,2016,4,1,1
5,17,street / road / shall,Wildfire_I,wf1,2017,1,1,1
5,17,street / road / shall,Wildfire_I,wf1,2017,2,1,1
5,17,street / road / shall,Wildfire_I,wf1,2017,3,1,1
5,17,street / road / shall,Wildfire_I,wf1,2017,4,1,1
5,17,street / road / shall,Wildfire_I,wf1,2018,1,1,1
5,17,street / road / shall,Wildfire_I,wf1,2018,2,1,1
5,17,street / road / shall,Wildfire_I,wf1,2018,3,1,1
5,17,street / road / shall,Wildfire_I,wf1,2018,4,1,1
5,17,street / road / shall,Wildfire_I,wf1,2019,1,1,1
5,17,street / road / shall,Wildfire_I,wf1,2019,2,1,1
5,17,street / road / shall,Wildfire_I,wf1,2019,3,1,1
5,17,street / road / shall,Wildfire_I,wf1,2019,4,1,1
5,17,street / road / shall,Wildfire_I,wf1,2020,1,1,1
5,17,street / road / shall,Wildfire_I,wf1,2020,2,1,1
5,17,street / road / shall,Wildfire_I,wf1,2020,3,1,1
5,17,street / road / shall,Wildfire_I,wf1,2020,4,1,1
5,17,street / road / shall,Wildfire_I,wf1,2021,1,1,1
5,17,street / road / shall,Wildfire_I,wf1,2021,3,1,1
5,17,street / road / shall,Wildfire_I,wf1,2021,4,1,1
5,17,street / road / shall,Wildfire_I,wf1,2022,1,1,1
5,17,street / road / shall,Wildfire_I,wf1,2022,2,1,1
5,17,street / road / shall,Wildfire_I,wf1,2022,3,1,1
5,17,street / road / shall,Wildfire_I,wf1,2022,4,1,1
5,17,street / road / shall,Wildfire_I,wf1,2023,1,1,1
5,17,street / road / shall,Wildfire_I,wf1,2023,2,1,1
5,17,street / road / shall,Wildfire_I,wf1,2023,3,1,1
5,17,street / road / shall,Wildfire_I,wf1,2023,4,1,1
5,17,street / road / shall,Wildfire_I,wf1,2024,1,1,1
5,17,street / road / shall,Wildfire_I,wf1,2025,1,1,1
5,18,street / avenue / road,2015_Floods,f15,2018,2,3,1
5,18,street / avenue / road,2015_Floods,f15,2018,3,1,1
5,18,street / avenue / road,2015_Floods,15f,2018,4,2,1
5,18,street / avenue / road,2015_Floods,f15,2019,1,4,1
5,18,street / avenue / road,2015_Floods,f15,2019,2,4,1
5,18,street / avenue / road,2015_Floods,f15,2019,3,3,1
5,18,street / avenue / road,2015_Floods,15f,2019,4,6,1
5,18,street / avenue / road,2015_Floods,15f,2020,1,4,1
5,18,street / avenue / road,2015_Floods,f15,2020,2,6,1
5,18,street / avenue / road,2015_Floods,15f,2020,3,6,1
5,18,street / avenue / road,2015_Floods,15f,2020,4,6,1
5,18,street / avenue / road,2015_Floods,15f,2021,1,4,1
5,18,street / avenue / road,2015_Floods,15f,2021,2,4,1
5,18,street / avenue / road,2015_Floods,15f,2021,3,12,1
5,18,street / avenue / road,2015_Floods,15f,2021,4,10,1
5,18,street / avenue / road,2015_Floods,15f,2022,1,12,1
5,18,street / avenue / road,2015_Floods,15f,2022,2,10,1
5,18,street / avenue / road,2015_Floods,15f,2022,3,10,1
5,18,street / avenue / road,2015_Floods,15f,2023,1,1,1
5,18,street / avenue / road,2015_Floods,15f,2023,3,5,1
5,18,street / avenue / road,2015_Floods,15f,2024,2,4,1
5,18,street / avenue / road,2015_Floods,15f,2024,3,1,1
5,18,street / avenue / road,2015_Floods,15f,2025,1,1,1
5,18,street / avenue / road,2015_Floods,15f,2025,2,1,1
5,18,street / avenue / road,2016_Floods,f16,2019,2,1,1
5,18,street / avenue / road,2016_Floods,16f,2019,4,4,1
5,18,street / avenue / road,2016_Floods,16f,2020,1,2,1
5,18,street / avenue / road,2016_Floods,16f,2020,3,2,1
5,18,street / avenue / road,2016_Floods,16f,2020,4,3,1
5,18,street / avenue / road,2016_Floods,16f,2021,1,2,1
5,18,street / avenue / road,2016_Floods,16f,2021,2,4,1
5,18,street / avenue / road,2016_Floods,16f,2021,3,11,1
5,18,street / avenue / road,2016_Floods,16f,2021,4,12,1
5,18,street / avenue / road,2016_Floods,16f,2022,1,11,1
5,18,street / avenue / road,2016_Floods,16f,2022,2,11,1
5,18,street / avenue / road,2016_Floods,16f,2022,3,15,1
5,18,street / avenue / road,2016_Floods,16f,2022,4,11,1
5,18,street / avenue / road,2016_Floods,16f,2023,1,9,1
5,18,street / avenue / road,2016_Floods,16f,2023,2,5,1
5,18,street / avenue / road,2016_Floods,16f,2023,3,7,1
5,18,street / avenue / road,2016_Floods,16f,2023,4,2,1
5,18,street / avenue / road,2016_Floods,16f,2024,1,3,1
5,18,street / avenue / road,2016_Floods,16f,2024,2,1,1
5,18,street / avenue / road,2016_Floods,16f,2024,3,1,1
5,18,street / avenue / road,2016_Floods,16f,2025,2,1,1
5,18,street / avenue / road,2016_Floods,16f,2025,3,1,1
5,18,street / avenue / road,2018_Floods_ActionPlan,2018-floods,2024,2,1,1
5,18,street / avenue / road,2018_Floods_ActionPlan,2018-floods,2024,3,1,1
5,18,street / avenue / road,2018_Floods_ActionPlan,2018-floods,2024,4,1,1
5,18,street / avenue / road,2018_Floods_ActionPlan,2018-floods,2025,1,1,1
5,18,street / avenue / road,2018_Floods_ActionPlan,2018-floods,2025,2,1,1
5,18,street / avenue / road,2018_Floods_ActionPlan,2018-floods,2025,3,1,1
5,18,street / avenue / road,2018_Floods_ActionPlan,2018-floods,2025,4,1,1
5,18,street / avenue / road,2019_Disasters_ActionPlan,2019-disasters,2023,4,1,1
5,18,street / avenue / road,2019_Disasters_ActionPlan,2019-disasters,2024,1,2,1
5,18,street / avenue / road,2019_Disasters_ActionPlan,2018-floods,2024,2,1,1
5,18,street / avenue / road,2019_Disasters_ActionPlan,2019-disasters,2024,3,3,1
5,18,street / avenue / road,2019_Disasters_ActionPlan,2019-disasters,2024,4,3,1
5,18,street / avenue / road,2019_Disasters_ActionPlan,2019-disasters,2025,2,3,1
5,18,street / avenue / road,2019_Disasters_ActionPlan,2019-disasters,2025,3,3,1
5,18,street / avenue / road,2019_Disasters_ActionPlan,2019-disasters,2025,4,3,1
5,18,street / avenue / road,2019_Disasters_Performance,2019-disasters,2023,4,1,1
5,18,street / avenue / road,2019_Disasters_Performance,2019-disasters,2024,1,2,1
5,18,street / avenue / road,2019_Disasters_Performance,2019-disasters,2024,2,2,1
5,18,street / avenue / road,2019_Disasters_Performance,2019-disasters,2024,3,3,1
5,18,street / avenue / road,2019_Disasters_Performance,2019-disasters,2024,4,3,1
5,18,street / avenue / road,2019_Disasters_Performance,2019-disasters,2025,1,1,1
5,18,street / avenue / road,2019_Disasters_Performance,2019-disasters,2025,2,3,1
5,18,street / avenue / road,2019_Disasters_Performance,2019-disasters,2025,3,3,1
5,18,street / avenue / road,Harvey_57M_ActionPlan,hh57m,2020,4,3,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,hh5b-ap,2020,2,3,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,hh5b,2020,3,3,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,hh5b,2020,4,3,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,hh5b,2021,1,3,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,hh5b,2021,2,3,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,hh5b,2021,3,26,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,hh5b,2021,4,26,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,hh5b,2022,1,26,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,hh5b,2022,2,26,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2022,3,25,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2022,4,25,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2023,1,26,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2023,2,24,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2023,3,23,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2023,4,21,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2024,1,22,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2024,2,25,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2024,3,28,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2024,4,28,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2025,1,28,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2025,2,27,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2025,3,32,1
5,18,street / avenue / road,Harvey_5B_ActionPlan,h5b,2025,4,29,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2020,1,2,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2020,2,7,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2020,3,12,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2020,4,5,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2021,1,4,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2021,2,5,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2021,3,6,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2021,4,6,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2022,1,4,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2022,2,26,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2022,3,32,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2022,4,29,1
5,18,street / avenue / road,Harvey_5B_Performance,harveygrantperformance,2023,1,2,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2023,2,3,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2023,3,2,1
5,18,street / avenue / road,Harvey_5B_Performance,h5b,2024,3,28,1
5,18,street / avenue / road,Hurricane_Ike,ike,2009,4,3,1
5,18,street / avenue / road,Hurricane_Ike,ike,2010,1,6,1
5,18,street / avenue / road,Hurricane_Ike,ike,2010,2,6,1
5,18,street / avenue / road,Hurricane_Ike,ike,2010,3,5,1
5,18,street / avenue / road,Hurricane_Ike,ike,2010,4,13,1
5,18,street / avenue / road,Hurricane_Ike,ike,2011,1,17,1
5,18,street / avenue / road,Hurricane_Ike,ike,2011,2,11,1
5,18,street / avenue / road,Hurricane_Ike,ike,2011,3,10,1
5,18,street / avenue / road,Hurricane_Ike,ike,2011,4,29,1
5,18,street / avenue / road,Hurricane_Ike,ike,2012,1,22,1
5,18,street / avenue / road,Hurricane_Ike,ike,2012,2,23,1
5,18,street / avenue / road,Hurricane_Ike,ike,2012,3,61,1
5,18,street / avenue / road,Hurricane_Ike,ike,2012,4,98,1
5,18,street / avenue / road,Hurricane_Ike,ike,2013,1,87,1
5,18,street / avenue / road,Hurricane_Ike,ike,2013,2,83,1
5,18,street / avenue / road,Hurricane_Ike,ike,2013,3,94,1
5,18,street / avenue / road,Hurricane_Ike,ike,2013,4,99,1
5,18,street / avenue / road,Hurricane_Ike,ike,2014,1,85,1
5,18,street / avenue / road,Hurricane_Ike,ike,2014,2,97,1
5,18,street / avenue / road,Hurricane_Ike,ike,2014,3,89,1
5,18,street / avenue / road,Hurricane_Ike,ike,2014,4,77,1
5,18,street / avenue / road,Hurricane_Ike,ike,2015,1,96,1
5,18,street / avenue / road,Hurricane_Ike,ike,2015,2,68,1
5,18,street / avenue / road,Hurricane_Ike,ike,2015,3,82,1
5,18,street / avenue / road,Hurricane_Ike,ike,2015,4,61,1
5,18,street / avenue / road,Hurricane_Ike,ike,2016,1,55,1
5,18,street / avenue / road,Hurricane_Ike,ike,2016,2,31,1
5,18,street / avenue / road,Hurricane_Ike,ike,2016,3,56,1
5,18,street / avenue / road,Hurricane_Ike,ike,2016,4,72,1
5,18,street / avenue / road,Hurricane_Ike,ike,2017,1,51,1
5,18,street / avenue / road,Hurricane_Ike,ike,2017,2,36,1
5,18,street / avenue / road,Hurricane_Ike,ike,2017,3,75,1
5,18,street / avenue / road,Hurricane_Ike,ike,2017,4,38,1
5,18,street / avenue / road,Hurricane_Ike,ike,2018,1,31,1
5,18,street / avenue / road,Hurricane_Ike,ike,2018,2,20,1
5,18,street / avenue / road,Hurricane_Ike,ike,2018,3,17,1
5,18,street / avenue / road,Hurricane_Ike,ike,2018,4,26,1
5,18,street / avenue / road,Hurricane_Ike,ike,2019,1,18,1
5,18,street / avenue / road,Hurricane_Ike,ike,2019,2,63,1
5,18,street / avenue / road,Hurricane_Ike,ike,2019,3,31,1
5,18,street / avenue / road,Hurricane_Ike,ike,2019,4,24,1
5,18,street / avenue / road,Hurricane_Ike,ike,2020,1,14,1
5,18,street / avenue / road,Hurricane_Ike,ike,2020,2,12,1
5,18,street / avenue / road,Hurricane_Ike,ike,2020,3,12,1
5,18,street / avenue / road,Hurricane_Ike,ike,2020,4,29,1
5,18,street / avenue / road,Hurricane_Ike,ike,2021,1,11,1
5,18,street / avenue / road,Hurricane_Ike,ike,2021,2,9,1
5,18,street / avenue / road,Hurricane_Ike,ike,2021,3,11,1
5,18,street / avenue / road,Hurricane_Ike,ike,2021,4,11,1
5,18,street / avenue / road,Hurricane_Ike,ike,2022,1,19,1
5,18,street / avenue / road,Hurricane_Ike,ike,2022,2,32,1
5,18,street / avenue / road,Hurricane_Ike,ike,2022,3,4,1
5,18,street / avenue / road,Hurricane_Ike,ike,2022,4,2,1
5,18,street / avenue / road,Hurricane_Ike,ike,2023,1,1,1
5,18,street / avenue / road,Hurricane_Ike,ike,2023,2,4,1
5,18,street / avenue / road,Hurricane_Ike,ike,2023,4,4,1
5,18,street / avenue / road,Hurricane_Ike,ike,2024,1,5,1
5,18,street / avenue / road,Hurricane_Ike,ike,2024,2,7,1
5,18,street / avenue / road,Hurricane_Ike,ike,2024,3,12,1
5,18,street / avenue / road,Hurricane_Ike,ike,2024,4,11,1
5,18,street / avenue / road,Hurricane_Ike,ike,2025,1,7,1
5,18,street / avenue / road,Hurricane_Ike,ike,2025,2,5,1
5,18,street / avenue / road,Hurricane_Ike,ike,2025,3,7,1
5,18,street / avenue / road,Hurricane_Rita1,rita1,2011,3,1,1
5,18,street / avenue / road,Hurricane_Rita1,rita1,2011,4,3,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2021,4,11,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2022,1,19,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2022,2,20,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2022,3,20,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2022,4,20,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2023,1,20,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2023,2,20,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2023,3,11,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2023,4,8,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2024,1,15,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2024,2,22,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2024,3,25,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2024,4,27,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2025,1,29,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2025,2,41,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2025,3,43,1
5,18,street / avenue / road,Mitigation_ActionPlan,mit,2025,4,49,1
5,18,street / avenue / road,Mitigation_Performance,mit,2021,4,1,1
5,18,street / avenue / road,Mitigation_Performance,mit,2022,2,7,1
5,18,street / avenue / road,Mitigation_Performance,mit,2022,3,1,1
5,18,street / avenue / road,Mitigation_Performance,mitigationgrantreport,2023,1,4,1
5,18,street / avenue / road,Mitigation_Performance,mit,2023,2,1,1
5,18,street / avenue / road,Mitigation_Performance,mit,2023,3,1,1
5,18,street / avenue / road,Mitigation_Performance,mit,2023,4,1,1
5,18,street / avenue / road,Mitigation_Performance,mit,2024,1,4,1
5,18,street / avenue / road,Mitigation_Performance,mit,2024,2,8,1
5,18,street / avenue / road,Mitigation_Performance,mit,2024,3,8,1
5,18,street / avenue / road,Mitigation_Performance,mit,2024,4,8,1
5,18,street / avenue / road,Mitigation_Performance,mit,2025,1,10,1
5,18,street / avenue / road,Mitigation_Performance,mit,2025,2,18,1
5,18,street / avenue / road,Mitigation_Performance,mit,2025,3,20,1
5,18,street / avenue / road,Wildfire_I,wf1,2014,3,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2014,4,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2015,1,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2016,2,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2016,3,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2016,4,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2017,1,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2017,4,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2018,2,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2018,3,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2018,4,3,1
5,18,street / avenue / road,Wildfire_I,wf1,2019,1,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2019,2,3,1
5,18,street / avenue / road,Wildfire_I,wf1,2019,3,4,1
5,18,street / avenue / road,Wildfire_I,wf1,2019,4,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2020,1,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2020,2,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2020,3,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2020,4,3,1
5,18,street / avenue / road,Wildfire_I,wf1,2021,1,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2021,3,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2021,4,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2022,1,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2022,2,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2022,3,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2022,4,2,1
5,18,street / avenue / road,Wildfire_I,wf1,2023,1,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2023,2,3,1
5,18,street / avenue / road,Wildfire_I,wf1,2023,3,3,1
5,18,street / avenue / road,Wildfire_I,wf1,2023,4,3,1
5,18,street / avenue / road,Wildfire_I,wf1,2024,1,1,1
5,18,street / avenue / road,Wildfire_I,wf1,2025,1,3,1
5,19,lift / lift station / station,2015_Floods,15f,2019,4,1,1
5,19,lift / lift station / station,2015_Floods,15f,2020,1,1,1
5,19,lift / lift station / station,2015_Floods,15f,2020,4,1,1
5,19,lift / lift station / station,2015_Floods,15f,2021,1,1,1
5,19,lift / lift station / station,2015_Floods,15f,2021,2,2,1
5,19,lift / lift station / station,2015_Floods,15f,2021,3,2,1
5,19,lift / lift station / station,2015_Floods,15f,2021,4,2,1
5,19,lift / lift station / station,2015_Floods,15f,2022,1,1,1
5,19,lift / lift station / station,2016_Floods,16f,2019,4,1,1
5,19,lift / lift station / station,2016_Floods,16f,2021,3,1,1
5,19,lift / lift station / station,2016_Floods,16f,2022,1,1,1
5,19,lift / lift station / station,2016_Floods,16f,2022,2,1,1
5,19,lift / lift station / station,2016_Floods,16f,2022,3,2,1
5,19,lift / lift station / station,2016_Floods,16f,2022,4,2,1
5,19,lift / lift station / station,2016_Floods,16f,2023,1,1,1
5,19,lift / lift station / station,2016_Floods,16f,2025,3,1,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,hh5b,2021,3,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,hh5b,2021,4,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,hh5b,2022,1,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,hh5b,2022,2,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2022,3,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2022,4,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2023,1,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2023,2,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2023,3,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2023,4,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2024,1,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2024,2,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2024,3,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2024,4,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2025,1,1,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2025,2,1,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2025,3,2,1
5,19,lift / lift station / station,Harvey_5B_ActionPlan,h5b,2025,4,2,1
5,19,lift / lift station / station,Harvey_5B_Performance,h5b,2021,2,1,1
5,19,lift / lift station / station,Harvey_5B_Performance,h5b,2022,2,6,1
5,19,lift / lift station / station,Harvey_5B_Performance,h5b,2022,3,6,1
5,19,lift / lift station / station,Harvey_5B_Performance,h5b,2022,4,6,1
5,19,lift / lift station / station,Harvey_5B_Performance,h5b,2023,2,1,1
5,19,lift / lift station / station,Harvey_5B_Performance,h5b,2024,3,2,1
5,19,lift / lift station / station,Harvey_5B_Performance,h5b,2025,1,1,1
5,19,lift / lift station / station,Harvey_5B_Performance,h5b,2025,3,2,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2009,4,2,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2010,1,8,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2010,2,7,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2010,3,8,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2010,4,19,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2011,1,20,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2011,2,18,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2011,3,30,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2011,4,27,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2012,1,32,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2012,2,39,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2012,3,50,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2012,4,64,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2013,1,63,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2013,2,52,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2013,3,72,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2013,4,74,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2014,1,69,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2014,2,52,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2014,3,61,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2014,4,84,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2015,1,103,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2015,2,96,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2015,3,85,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2015,4,75,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2016,1,55,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2016,2,38,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2016,3,35,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2016,4,59,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2017,1,41,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2017,2,37,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2017,3,43,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2017,4,13,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2018,1,15,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2018,2,7,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2018,3,7,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2018,4,10,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2019,1,10,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2019,2,38,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2019,3,8,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2019,4,10,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2020,1,7,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2020,2,8,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2020,3,9,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2020,4,3,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2021,1,1,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2021,4,4,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2022,1,7,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2022,2,10,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2024,4,1,1
5,19,lift / lift station / station,Hurricane_Ike,ike,2025,1,1,1
5,19,lift / lift station / station,Hurricane_Rita1,rita1,2011,3,1,1
5,19,lift / lift station / station,Hurricane_Rita1,rita1,2011,4,2,1
5,19,lift / lift station / station,Hurricane_Rita1,rita1,2012,1,1,1
5,19,lift / lift station / station,Hurricane_Rita1,rita1,2012,2,1,1
5,19,lift / lift station / station,Hurricane_Rita1,rita1,2012,3,1,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2021,4,2,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2022,1,3,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2022,2,4,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2022,3,4,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2022,4,5,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2023,1,5,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2023,2,5,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2023,3,3,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2023,4,2,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2024,1,3,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2024,2,3,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2024,3,3,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2024,4,5,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2025,1,7,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2025,2,9,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2025,3,13,1
5,19,lift / lift station / station,Mitigation_ActionPlan,mit,2025,4,14,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2021,4,2,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2022,2,2,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2022,3,4,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2022,4,3,1
5,19,lift / lift station / station,Mitigation_Performance,mitigationgrantreport,2023,1,3,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2023,2,1,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2023,3,1,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2023,4,2,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2024,2,3,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2024,3,2,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2024,4,3,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2025,1,5,1
5,19,lift / lift station / station,Mitigation_Performance,mit,2025,2,5,1
